All calculations,GG_01,GG_02,PQ_Meas_GG01_11kV,PQ_Meas_GG02_11kV,PQ_Meas_RL01_11kV,PQ_Meas_RL02_11kV,PQ_Meas_WF_11kV,PQ_Meas_ESS_TR_11kV,PQ_Meas_LV_Load_11kV,PQ_Meas_WT1_33kV,PQ_Meas_WT2_33kV,PQ_Meas_WT3_33kV,GG_01
1.569835,0.997799,0.997811,17.546509,17.551529,43.307858,3.937078,11.722715,1.222850,0.798666,3.963860,3.970854,3.964486,0.993423
1.570474,0.997799,0.997811,17.563084,17.570655,43.334226,3.939475,11.723099,1.216009,0.799147,3.977291,3.982969,3.982308,0.993946
1.571157,0.997799,0.997811,17.556223,17.554198,43.330877,3.939171,11.722265,1.236473,0.799112,3.965173,3.972454,3.958704,0.993576
1.571884,0.997799,0.997811,17.561020,17.553738,43.317766,3.937979,11.693399,1.246485,0.798898,3.956314,3.964768,3.954485,0.993426
1.572577,0.997799,0.997811,17.555244,17.556562,43.332870,3.939352,11.723725,1.235826,0.799134,3.971432,3.980916,3.973719,0.993884
1.573264,0.997799,0.997811,17.555140,17.560345,43.319216,3.938111,11.727259,1.213456,0.798874,3.964054,3.968179,3.960853,0.993639
1.573938,0.997799,0.997811,17.575756,17.576483,43.345790,3.940526,11.724648,1.208809,0.799380,3.975348,3.979036,3.976191,0.994052
1.574640,0.997799,0.997811,17.573469,17.559294,43.344111,3.940374,11.713804,1.237311,0.799393,3.964557,3.967615,3.959488,0.993685
1.575397,0.997799,0.997811,17.564168,17.559109,43.318167,3.938015,11.693719,1.238080,0.798893,3.962241,3.968757,3.961343,0.993470
1.576066,0.997800,0.997811,17.555558,17.555801,43.331931,3.939266,11.728158,1.230795,0.799114,3.968741,3.972030,3.974019,0.993808
1.576736,0.997800,0.997811,17.562726,17.567012,43.316151,3.937832,11.718076,1.204991,0.798822,3.965068,3.966780,3.967473,0.993567
1.577444,0.997800,0.997811,17.573684,17.579002,43.335616,3.939601,11.713598,1.208108,0.799175,3.967481,3.966712,3.967602,0.993894
1.578125,0.997800,0.997811,17.576092,17.563234,43.335268,3.939570,11.697839,1.236895,0.799222,3.961923,3.960748,3.965323,0.993570
1.578860,0.997800,0.997811,17.569652,17.567058,43.323495,3.938500,11.691123,1.233137,0.798975,3.962160,3.961884,3.963465,0.993656
1.579534,0.997800,0.997811,17.562462,17.562959,43.324475,3.938589,11.717913,1.218700,0.798970,3.966664,3.964466,3.969438,0.993686
1.580236,0.997800,0.997811,17.581435,17.581084,43.340040,3.940004,11.713640,1.203152,0.799268,3.963572,3.959866,3.973663,0.993993
1.580935,0.997800,0.997811,17.591177,17.582696,43.337974,3.939816,11.690264,1.212910,0.799257,3.955739,3.951072,3.960199,0.993747
1.581640,0.997800,0.997811,17.589341,17.574609,43.334656,3.939514,11.677111,1.232321,0.799212,3.954199,3.950435,3.960609,0.993629
1.582360,0.997800,0.997811,17.579862,17.569892,43.332331,3.939303,11.698732,1.222293,0.799145,3.966239,3.965193,3.975662,0.993712
1.583063,0.997800,0.997811,17.574702,17.572968,43.325387,3.938672,11.710561,1.204820,0.798992,3.962030,3.957315,3.964425,0.993710
1.583762,0.997800,0.997811,17.583287,17.585225,43.323475,3.938498,11.704502,1.187909,0.798950,3.962600,3.959287,3.973159,0.993670
1.584459,0.997800,0.997811,17.598213,17.588729,43.338228,3.939839,11.682000,1.208384,0.799260,3.956321,3.951604,3.966241,0.993755
1.585186,0.997800,0.997811,17.590193,17.580091,43.327502,3.938864,11.676032,1.219110,0.799060,3.955354,3.954102,3.962002,0.993606
1.585915,0.997799,0.997811,17.580910,17.576350,43.329456,3.939041,11.703363,1.206944,0.799069,3.962462,3.961639,3.968909,0.993743
1.586564,0.997799,0.997811,17.586163,17.583907,43.329957,3.939087,11.712653,1.185397,0.799076,3.964074,3.962726,3.972055,0.993800
1.587263,0.997799,0.997811,17.599971,17.594100,43.347255,3.940660,11.713608,1.179643,0.799408,3.961715,3.960861,3.963515,0.994012
1.587959,0.997799,0.997811,17.605147,17.586485,43.340992,3.940090,11.684346,1.204440,0.799337,3.953840,3.955525,3.961120,0.993665
1.588684,0.997799,0.997811,17.593926,17.584341,43.335483,3.939589,11.686907,1.209103,0.799204,3.961815,3.965879,3.967610,0.993803
1.589426,0.997799,0.997811,17.580859,17.571116,43.328547,3.938959,11.719425,1.195171,0.799066,3.964879,3.970353,3.967601,0.993594
1.590122,0.997799,0.997811,17.588360,17.589892,43.326123,3.938738,11.713588,1.172020,0.798999,3.964588,3.968555,3.973262,0.993778
1.590769,0.997799,0.997811,17.594550,17.593145,43.351722,3.941066,11.726072,1.178495,0.799474,3.972729,3.979636,3.973232,0.994083
1.591515,0.997799,0.997811,17.592349,17.578176,43.329803,3.939073,11.693670,1.203799,0.799118,3.953746,3.960662,3.953552,0.993457
1.592239,0.997799,0.997811,17.589061,17.583229,43.337305,3.939755,11.702090,1.201908,0.799228,3.963154,3.973342,3.967649,0.993877
1.592937,0.997799,0.997811,17.580854,17.576562,43.334973,3.939543,11.727922,1.188349,0.799171,3.967576,3.975711,3.969138,0.993797
1.593641,0.997800,0.997811,17.595911,17.594628,43.342726,3.940248,11.723074,1.168676,0.799315,3.966978,3.972054,3.966903,0.994020
1.594279,0.997800,0.997811,17.599328,17.589380,43.365659,3.942333,11.735589,1.183451,0.799757,3.975891,3.982001,3.971421,0.994165
1.594990,0.997800,0.997811,17.593530,17.577062,43.331982,3.939271,11.696928,1.202903,0.799170,3.959079,3.966318,3.954913,0.993478
1.595727,0.997800,0.997811,17.586949,17.581214,43.337584,3.939780,11.712876,1.195557,0.799232,3.967466,3.977654,3.968778,0.993841
1.596364,0.997800,0.997811,17.582821,17.577888,43.336465,3.939679,11.733672,1.180965,0.799204,3.968404,3.975708,3.972953,0.993796
1.597072,0.997800,0.997811,17.594406,17.597282,43.340083,3.940008,11.719277,1.168381,0.799255,3.968556,3.971546,3.967962,0.993987
1.597822,0.997800,0.997811,17.592317,17.588671,43.347583,3.940689,11.725839,1.180851,0.799407,3.969967,3.973045,3.965225,0.993867
1.598514,0.997800,0.997811,17.599370,17.582197,43.332324,3.939302,11.692877,1.196360,0.799178,3.960714,3.963892,3.961511,0.993502
1.599261,0.997800,0.997811,17.591426,17.589201,43.341307,3.940119,11.714012,1.186071,0.799284,3.968795,3.971920,3.966547,0.993994
1.599935,0.997800,0.997811,17.593189,17.592216,43.335704,3.939609,11.724569,1.164515,0.799176,3.965967,3.965793,3.969972,0.993850
1.600564,0.997800,0.997811,17.616981,17.609545,43.357533,3.941594,11.711608,1.160596,0.799604,3.967251,3.965667,3.975156,0.994170
1.601316,0.997800,0.997811,17.613353,17.598537,43.346910,3.940628,11.696357,1.178720,0.799428,3.957805,3.955218,3.955981,0.993750
1.602040,0.997800,0.997811,17.611014,17.596686,43.339756,3.939978,11.689189,1.182140,0.799296,3.959466,3.958460,3.963858,0.993749
1.602761,0.997800,0.997811,17.602241,17.591420,43.339624,3.939966,11.714655,1.170543,0.799270,3.968906,3.968254,3.974735,0.993790
1.603460,0.997800,0.997811,17.607372,17.605513,43.331338,3.939213,11.711930,1.144832,0.799097,3.964247,3.960066,3.963281,0.993791
1.604137,0.997800,0.997811,17.624230,17.617164,43.347019,3.940638,11.698256,1.147410,0.799403,3.958477,3.955551,3.975672,0.993952
1.604859,0.997800,0.997811,17.624444,17.608884,43.347567,3.940688,11.679335,1.175029,0.799436,3.957865,3.952794,3.963840,0.993818
1.605585,0.997800,0.997811,17.615948,17.605871,43.337888,3.939808,11.686541,1.168574,0.799237,3.958269,3.956792,3.964657,0.993809
1.606276,0.997800,0.997811,17.610070,17.602252,43.341399,3.940127,11.711848,1.156640,0.799285,3.964012,3.958687,3.970703,0.993885
1.606939,0.997800,0.997811,17.624469,17.617792,43.343093,3.940281,11.709452,1.130986,0.799323,3.965715,3.962286,3.969779,0.993953
1.607647,0.997799,0.997811,17.638390,17.620525,43.359932,3.941812,11.693700,1.148797,0.799668,3.948770,3.945402,3.958830,0.994034
1.608332,0.997799,0.997811,17.634124,17.613161,43.348626,3.940784,11.671702,1.169893,0.799469,3.957652,3.956151,3.966975,0.993812
1.609064,0.997799,0.997811,17.620461,17.605901,43.351524,3.941048,11.701207,1.164494,0.799492,3.963899,3.964707,3.970100,0.993996
1.609736,0.997799,0.997811,17.608140,17.600743,43.327800,3.938891,11.712690,1.144152,0.799035,3.962457,3.962823,3.968263,0.993612
1.610437,0.997799,0.997811,17.626827,17.622805,43.353365,3.941215,11.713388,1.131062,0.799501,3.970263,3.971426,3.978563,0.994186
1.611134,0.997799,0.997811,17.626078,17.613062,43.348711,3.940792,11.700959,1.148848,0.799443,3.956234,3.958278,3.960264,0.993805
1.611859,0.997799,0.997811,17.626108,17.608676,43.344573,3.940416,11.683533,1.166057,0.799385,3.954113,3.958604,3.959010,0.993773
1.612560,0.997799,0.997811,17.617564,17.607627,43.351489,3.941044,11.711173,1.155648,0.799479,3.967385,3.974859,3.974017,0.994059
1.613279,0.997799,0.997811,17.615106,17.609933,43.344800,3.940436,11.722809,1.136731,0.799343,3.962519,3.966267,3.962323,0.993979
1.613961,0.997799,0.997811,17.629507,17.620209,43.365358,3.942305,11.726434,1.131251,0.799737,3.972850,3.979282,3.975075,0.994236
1.614659,0.997799,0.997811,17.631107,17.609294,43.361924,3.941993,11.709735,1.153500,0.799719,3.960174,3.966656,3.959831,0.993907
1.615392,0.997799,0.997811,17.626616,17.609702,43.344046,3.940368,11.691459,1.156016,0.799380,3.960691,3.971714,3.961366,0.993780
1.616083,0.997799,0.997811,17.613136,17.603249,43.351385,3.941035,11.730616,1.144895,0.799477,3.967707,3.977443,3.971526,0.993995
1.616764,0.997799,0.997811,17.617610,17.614358,43.336365,3.939670,11.721453,1.121804,0.799191,3.965312,3.973390,3.971316,0.993805
1.617460,0.997799,0.997811,17.627545,17.624735,43.364680,3.942244,11.732766,1.121585,0.799708,3.977263,3.982617,3.967726,0.994267
1.618159,0.997799,0.997811,17.622504,17.607253,43.350993,3.940999,11.716257,1.145477,0.799499,3.963330,3.970307,3.962161,0.993737
1.618910,0.997799,0.997811,17.628568,17.614909,43.346802,3.940618,11.700111,1.143255,0.799423,3.965346,3.973200,3.964035,0.993887
1.619572,0.997799,0.997811,17.617002,17.612452,43.351534,3.941049,11.732598,1.129996,0.799465,3.969890,3.976523,3.968703,0.994074
1.620263,0.997799,0.997811,17.632326,17.626882,43.351434,3.941039,11.723938,1.108805,0.799476,3.965377,3.967792,3.974874,0.994057
1.620939,0.997799,0.997811,17.645856,17.633673,43.374231,3.943112,11.723100,1.114628,0.799914,3.973880,3.975662,3.966018,0.994303
1.621662,0.997799,0.997811,17.636623,17.617232,43.354088,3.941281,11.700521,1.140561,0.799567,3.956470,3.958690,3.955653,0.993785
1.622382,0.997799,0.997811,17.638412,17.621504,43.358036,3.941640,11.705361,1.134030,0.799630,3.969127,3.973809,3.974194,0.994034
1.623065,0.997799,0.997811,17.626281,17.617631,43.350525,3.940957,11.726047,1.120981,0.799458,3.966451,3.966597,3.966280,0.993969
1.623740,0.997799,0.997811,17.637555,17.634289,43.340616,3.940056,11.711363,1.096733,0.799269,3.964196,3.963049,3.973821,0.993854
1.624439,0.997799,0.997811,17.649993,17.639686,43.369049,3.942641,11.704705,1.117115,0.799809,3.968554,3.964807,3.971568,0.994226
1.625140,0.997799,0.997811,17.643611,17.624687,43.348475,3.940770,11.684832,1.135572,0.799457,3.955736,3.953350,3.958585,0.993727
1.625873,0.997799,0.997811,17.640010,17.628783,43.356539,3.941504,11.700631,1.128193,0.799574,3.963909,3.961720,3.969168,0.994101
1.626548,0.997799,0.997811,17.640278,17.630679,43.354359,3.941305,11.716309,1.107924,0.799526,3.965667,3.961707,3.970798,0.994062
1.627261,0.997799,0.997811,17.656729,17.645422,43.364140,3.942195,11.706134,1.097767,0.799718,3.956497,3.951728,3.962784,0.994199
1.627940,0.997799,0.997811,17.668313,17.644100,43.369791,3.942708,11.679246,1.120702,0.799863,3.955605,3.951961,3.965954,0.994076
1.628670,0.997799,0.997810,17.656018,17.637387,43.359599,3.941782,11.678746,1.128882,0.799653,3.958865,3.955351,3.965538,0.994036
1.629411,0.997799,0.997810,17.643648,17.626320,43.351303,3.941028,11.706728,1.115121,0.799485,3.963893,3.962860,3.969282,0.993859
1.630064,0.997799,0.997810,17.648680,17.640426,43.352282,3.941117,11.708169,1.095608,0.799483,3.963377,3.960051,3.973464,0.994072
1.630749,0.997799,0.997810,17.656926,17.647669,43.361890,3.941990,11.704666,1.094283,0.799664,3.962386,3.960376,3.968645,0.994136
1.631467,0.997799,0.997810,17.663687,17.643370,43.361366,3.941942,11.679347,1.116597,0.799693,3.951077,3.948878,3.956323,0.993958
1.632192,0.997799,0.997810,17.657262,17.640580,43.359392,3.941763,11.688149,1.114805,0.799641,3.960523,3.962748,3.969519,0.994072
1.632933,0.997799,0.997810,17.648725,17.635464,43.358442,3.941677,11.714187,1.101348,0.799604,3.965050,3.965915,3.967329,0.994084
1.633635,0.997799,0.997810,17.657116,17.647639,43.357598,3.941600,11.715798,1.078230,0.799585,3.966325,3.967526,3.968948,0.994120
1.634278,0.997799,0.997810,17.669264,17.651231,43.383959,3.943996,11.718542,1.089015,0.800096,3.963470,3.966340,3.971015,0.994397
1.634981,0.997799,0.997810,17.668161,17.642756,43.360211,3.941837,11.682338,1.108485,0.799692,3.955497,3.959868,3.956849,0.993866
1.635714,0.997799,0.997810,17.655285,17.640341,43.361810,3.941983,11.705341,1.102506,0.799679,3.963368,3.971875,3.968722,0.994106
1.636463,0.997799,0.997810,17.649063,17.635870,43.357730,3.941612,11.726920,1.087085,0.799596,3.965702,3.972166,3.972661,0.994026
1.637124,0.997799,0.997810,17.660597,17.655225,43.359204,3.941746,11.718198,1.066539,0.799610,3.971077,3.977286,3.971042,0.994172
1.637836,0.997799,0.997810,17.656050,17.646383,43.372737,3.942976,11.730521,1.082625,0.799866,3.965515,3.973658,3.963611,0.994179
1.638528,0.997799,0.997810,17.663484,17.639562,43.360294,3.941845,11.694825,1.103962,0.799694,3.961009,3.969882,3.962947,0.993846
1.639260,0.997799,0.997810,17.653052,17.643467,43.367527,3.942502,11.716959,1.096324,0.799773,3.968435,3.978338,3.967496,0.994278
1.639964,0.997799,0.997810,17.648082,17.641275,43.354212,3.941292,11.731504,1.074160,0.799518,3.966665,3.973721,3.968954,0.993996
1.640661,0.997799,0.997810,17.674784,17.663626,43.391387,3.944672,11.729020,1.068850,0.800222,3.976552,3.981505,3.979699,0.994671
1.641343,0.997799,0.997810,17.664219,17.642773,43.378716,3.943520,11.724871,1.090390,0.800017,3.965593,3.971544,3.957632,0.994081
1.642068,0.997799,0.997810,17.659703,17.644255,43.358739,3.941704,11.697002,1.099124,0.799642,3.959419,3.966243,3.957527,0.993954
1.642767,0.997799,0.997810,17.657123,17.640193,43.374068,3.943097,11.728305,1.091457,0.799913,3.973272,3.981594,3.976523,0.994227
1.643455,0.997799,0.997810,17.654234,17.648458,43.357711,3.941610,11.727729,1.068485,0.799584,3.965570,3.968959,3.963124,0.994077
1.644121,0.997799,0.997810,17.669202,17.662869,43.376020,3.943275,11.719696,1.067452,0.799924,3.973680,3.975622,3.981057,0.994363
1.644804,0.997799,0.997810,17.664960,17.649372,43.372322,3.942938,11.710603,1.090208,0.799882,3.964798,3.965448,3.962367,0.994066
1.645540,0.997799,0.997810,17.666076,17.650709,43.356722,3.941520,11.692198,1.088859,0.799600,3.959820,3.962957,3.960920,0.993937
1.646266,0.997799,0.997810,17.663505,17.653422,43.375548,3.943232,11.723296,1.078469,0.799914,3.968426,3.967616,3.972481,0.994395
1.646936,0.997798,0.997810,17.671901,17.662923,43.365528,3.942321,11.716871,1.055886,0.799733,3.965004,3.963275,3.967118,0.994179
1.647643,0.997798,0.997810,17.691945,17.673516,43.386726,3.944248,11.703787,1.061880,0.800154,3.958091,3.954353,3.963359,0.994406
1.648332,0.997798,0.997810,17.688503,17.663108,43.375700,3.943245,11.683959,1.083346,0.799971,3.960001,3.957102,3.966573,0.994076
1.649066,0.997798,0.997810,17.680955,17.662859,43.374077,3.943098,11.696560,1.076715,0.799913,3.964161,3.961983,3.968433,0.994259
1.649762,0.997798,0.997810,17.669580,17.656546,43.356355,3.941487,11.713758,1.057523,0.799565,3.964786,3.961959,3.968725,0.993942
1.650462,0.997798,0.997810,17.686240,17.676821,43.370222,3.942747,11.708590,1.041136,0.799817,3.964344,3.960176,3.976465,0.994287
1.651147,0.997798,0.997810,17.694383,17.679713,43.372314,3.942938,11.687292,1.053737,0.799873,3.956530,3.953102,3.964343,0.994164
1.651868,0.997798,0.997810,17.696108,17.670724,43.373753,3.943068,11.677444,1.072475,0.799929,3.951991,3.948426,3.958598,0.994083
1.652584,0.997798,0.997810,17.684849,17.671211,43.375737,3.943249,11.700030,1.062818,0.799922,3.964871,3.964380,3.974071,0.994358
1.653280,0.997798,0.997810,17.682756,17.669605,43.365816,3.942347,11.713122,1.042416,0.799737,3.962648,3.958991,3.963483,0.994145
1.653961,0.997798,0.997810,17.699715,17.685198,43.381845,3.943804,11.713560,1.027218,0.800043,3.964786,3.963532,3.973784,0.994408
1.654676,0.997798,0.997810,17.708298,17.681677,43.388613,3.944419,11.687984,1.055281,0.800208,3.955306,3.953737,3.962556,0.994300
1.655394,0.997798,0.997810,17.698422,17.673838,43.375415,3.943220,11.681521,1.064810,0.799956,3.959292,3.962501,3.964892,0.994145
1.656125,0.997798,0.997810,17.678827,17.662823,43.370650,3.942786,11.717620,1.053997,0.799831,3.964388,3.968237,3.970178,0.994141
1.656833,0.997798,0.997810,17.686049,17.676225,43.367712,3.942519,11.715433,1.032295,0.799770,3.964471,3.967684,3.973634,0.994227
1.657476,0.997798,0.997810,17.694334,17.683377,43.387110,3.944283,11.722116,1.031694,0.800128,3.969908,3.973868,3.968197,0.994465
1.658225,0.997797,0.997810,17.689042,17.671290,43.373767,3.943070,11.698713,1.057703,0.799910,3.955469,3.960565,3.958090,0.994049
1.658940,0.997797,0.997810,17.693167,17.672700,43.378825,3.943530,11.697373,1.059128,0.800013,3.964492,3.973289,3.969706,0.994254
1.659682,0.997797,0.997810,17.680192,17.668646,43.381247,3.943750,11.727758,1.048419,0.800019,3.967115,3.973726,3.966760,0.994403
1.660369,0.997797,0.997810,17.689573,17.680276,43.377167,3.943379,11.723778,1.026866,0.799947,3.967923,3.973911,3.971184,0.994336
1.661064,0.997797,0.997810,17.698927,17.680867,43.409709,3.946337,11.736707,1.040115,0.800570,3.975373,3.982483,3.972587,0.994699
1.661775,0.997797,0.997810,17.691900,17.668526,43.373296,3.943027,11.698477,1.057350,0.799930,3.957797,3.966196,3.954291,0.993962
1.662484,0.997797,0.997810,17.688143,17.673776,43.382585,3.943871,11.714379,1.050225,0.800066,3.967057,3.977744,3.968782,0.994375
1.663164,0.997797,0.997810,17.681726,17.669103,43.377023,3.943366,11.735566,1.033946,0.799952,3.969062,3.977680,3.974419,0.994246
1.663872,0.997797,0.997810,17.691964,17.688159,43.376961,3.943360,11.721628,1.018504,0.799933,3.969778,3.974651,3.968206,0.994370
1.664609,0.997797,0.997809,17.690968,17.680910,43.393066,3.944824,11.735154,1.031101,0.800242,3.973474,3.978880,3.968162,0.994416
1.665302,0.997797,0.997809,17.698328,17.674232,43.377019,3.943365,11.699261,1.048566,0.800003,3.962013,3.966733,3.960890,0.994025
1.666017,0.997797,0.997809,17.691152,17.682542,43.384565,3.944051,11.717137,1.037868,0.800083,3.969833,3.976435,3.968807,0.994508
1.666679,0.997797,0.997809,17.690905,17.682075,43.379768,3.943615,11.731306,1.019089,0.799991,3.967219,3.968438,3.972444,0.994341
1.667344,0.997797,0.997809,17.712770,17.701026,43.393106,3.944828,11.717613,1.006779,0.800255,3.970039,3.970791,3.972582,0.994561
1.668059,0.997797,0.997809,17.713566,17.692316,43.401102,3.945555,11.712133,1.029067,0.800425,3.960466,3.959799,3.956590,0.994451
1.668799,0.997797,0.997809,17.710464,17.687682,43.382758,3.943887,11.692243,1.036354,0.800098,3.962375,3.963869,3.966443,0.994194
1.669532,0.997797,0.997809,17.700924,17.684676,43.386815,3.944256,11.718742,1.026867,0.800138,3.969727,3.970153,3.972788,0.994377
1.670249,0.997797,0.997809,17.702741,17.694761,43.372193,3.942927,11.717465,1.000003,0.799851,3.965837,3.963402,3.965828,0.994225
1.670920,0.997797,0.997809,17.722720,17.710434,43.392482,3.944771,11.704288,1.000052,0.800239,3.962309,3.959071,3.977781,0.994518
1.671602,0.997797,0.997809,17.718757,17.699786,43.390596,3.944600,11.687983,1.028890,0.800220,3.960513,3.956086,3.964434,0.994320
1.672331,0.997797,0.997809,17.715431,17.695813,43.379720,3.943611,11.687017,1.025090,0.800022,3.957848,3.956155,3.963487,0.994206
1.673066,0.997796,0.997809,17.708043,17.695377,43.389010,3.944455,11.714723,1.015481,0.800160,3.965847,3.960876,3.971593,0.994487
1.673757,0.997796,0.997809,17.723287,17.710161,43.390585,3.944599,11.712389,0.989548,0.800201,3.965883,3.961946,3.970573,0.994518
1.674460,0.997796,0.997809,17.735574,17.713952,43.402240,3.945658,11.692298,1.006517,0.800443,3.949838,3.945484,3.959554,0.994541
1.675208,0.997796,0.997809,17.733379,17.705189,43.394434,3.944949,11.674497,1.026636,0.800318,3.956676,3.954305,3.965777,0.994319
1.675914,0.997796,0.997809,17.717008,17.698103,43.392387,3.944762,11.702669,1.019611,0.800242,3.965701,3.965338,3.973794,0.994448
1.676638,0.997796,0.997809,17.710060,17.697126,43.375783,3.943253,11.713287,0.998484,0.799921,3.962706,3.960561,3.964016,0.994205
1.677320,0.997796,0.997809,17.724325,17.714025,43.397534,3.945230,11.714276,0.990455,0.800317,3.968398,3.967745,3.979742,0.994637
1.677977,0.997796,0.997809,17.724929,17.709377,43.393263,3.944842,11.696462,1.007599,0.800260,3.959448,3.959235,3.965684,0.994377
1.678733,0.997796,0.997809,17.725702,17.701432,43.385220,3.944111,11.683728,1.018609,0.800140,3.955473,3.958803,3.960356,0.994177
1.679461,0.997796,0.997808,17.715215,17.702669,43.396745,3.945159,11.715887,1.008440,0.800306,3.965869,3.970207,3.972038,0.994615
1.680154,0.997796,0.997808,17.718630,17.707572,43.390935,3.944630,11.722673,0.986891,0.800200,3.965660,3.969976,3.971813,0.994506
1.680862,0.997796,0.997808,17.730511,17.716462,43.414763,3.946797,11.728772,0.986464,0.800649,3.969213,3.974155,3.966928,0.994829
1.681592,0.997795,0.997808,17.731409,17.704294,43.399250,3.945386,11.702782,1.006564,0.800413,3.957397,3.964542,3.960466,0.994281
1.682288,0.997795,0.997808,17.724315,17.707635,43.393147,3.944832,11.698909,1.007389,0.800269,3.965336,3.974716,3.968571,0.994462
1.683037,0.997795,0.997808,17.714231,17.698015,43.392426,3.944766,11.732851,0.992337,0.800243,3.967457,3.976338,3.967968,0.994387
1.683736,0.997795,0.997808,17.719999,17.715050,43.384106,3.944010,11.722130,0.971004,0.800067,3.967386,3.974590,3.975933,0.994411
1.684439,0.997795,0.997808,17.725603,17.717019,43.413602,3.946691,11.740788,0.977498,0.800615,3.980434,3.987820,3.974123,0.994768
1.685159,0.997795,0.997808,17.721274,17.701989,43.387549,3.944323,11.706302,1.002487,0.800180,3.959207,3.968260,3.955814,0.994123
1.685884,0.997795,0.997808,17.725206,17.710552,43.398714,3.945338,11.712577,0.996085,0.800368,3.966159,3.976416,3.966962,0.994569
1.686563,0.997795,0.997808,17.718169,17.709199,43.401275,3.945570,11.738335,0.981532,0.800388,3.970324,3.978133,3.972713,0.994650
1.687272,0.997795,0.997808,17.735144,17.727030,43.405043,3.945913,11.726154,0.963092,0.800465,3.969271,3.973017,3.968141,0.994737
1.688022,0.997795,0.997808,17.741387,17.718855,43.425069,3.947734,11.731342,0.982090,0.800871,3.970092,3.974808,3.964905,0.994745
1.688714,0.997795,0.997808,17.729369,17.710861,43.389198,3.944473,11.696667,0.996982,0.800209,3.962206,3.966657,3.962394,0.994207
1.689461,0.997795,0.997808,17.729817,17.712763,43.407399,3.946127,11.721779,0.989695,0.800528,3.970747,3.975344,3.970204,0.994641
1.690135,0.997795,0.997808,17.723074,17.715790,43.391331,3.944666,11.728111,0.969226,0.800204,3.966986,3.968620,3.972220,0.994452
1.690814,0.997795,0.997808,17.741167,17.734965,43.406512,3.946047,11.715307,0.961605,0.800485,3.970794,3.969894,3.978772,0.994746
1.691540,0.997795,0.997808,17.738440,17.721189,43.405286,3.945935,11.706574,0.985507,0.800491,3.963380,3.961311,3.961198,0.994431
1.692268,0.997794,0.997808,17.739198,17.720462,43.397331,3.945212,11.692505,0.990731,0.800353,3.957737,3.956581,3.960620,0.994413
1.692982,0.997794,0.997808,17.733977,17.722965,43.408651,3.946241,11.718779,0.979696,0.800525,3.970283,3.968576,3.975530,0.994779
1.693722,0.997794,0.997807,17.740878,17.731617,43.402258,3.945660,11.717491,0.958339,0.800407,3.965498,3.961021,3.967572,0.994638
1.694442,0.997794,0.997807,17.761090,17.740458,43.419507,3.947228,11.700295,0.965656,0.800764,3.955114,3.951003,3.965175,0.994751
1.695126,0.997794,0.997807,17.756432,17.732112,43.407345,3.946122,11.679703,0.985771,0.800550,3.959290,3.955088,3.967419,0.994461
1.695865,0.997794,0.997807,17.749759,17.729373,43.409865,3.946351,11.698576,0.979086,0.800577,3.964087,3.961680,3.970173,0.994650
1.696624,0.997794,0.997807,17.737625,17.724901,43.390765,3.944615,11.714267,0.958788,0.800199,3.964164,3.960771,3.968119,0.994359
1.697273,0.997794,0.997807,17.755138,17.745060,43.411256,3.946478,11.711868,0.946243,0.800575,3.964767,3.960404,3.977395,0.994807
1.697960,0.997794,0.997807,17.758540,17.744714,43.405650,3.945968,11.689430,0.959420,0.800487,3.957729,3.954584,3.966366,0.994542
1.698714,0.997794,0.997807,17.760069,17.735364,43.402996,3.945727,11.679594,0.974165,0.800469,3.953580,3.951870,3.960240,0.994384
1.699439,0.997793,0.997807,17.748205,17.736248,43.408803,3.946255,11.707049,0.964085,0.800529,3.965308,3.965749,3.973800,0.994735
1.700136,0.997793,0.997807,17.749410,17.738009,43.400598,3.945509,11.717541,0.941526,0.800379,3.964980,3.964750,3.969510,0.994566
1.700852,0.997793,0.997807,17.767755,17.753402,43.428179,3.948016,11.721157,0.934781,0.800900,3.964614,3.964919,3.968520,0.995021
1.701540,0.997793,0.997807,17.769558,17.743123,43.417254,3.947023,11.692597,0.959741,0.800741,3.956821,3.959558,3.964457,0.994551
1.702269,0.997793,0.997806,17.759223,17.741239,43.411983,3.946544,11.692608,0.966075,0.800617,3.962833,3.967569,3.967674,0.994682
1.703026,0.997793,0.997806,17.745469,17.728092,43.404973,3.945907,11.725459,0.952336,0.800476,3.966249,3.972361,3.969005,0.994480
1.703722,0.997793,0.997806,17.751417,17.746182,43.401157,3.945560,11.719785,0.929713,0.800381,3.966619,3.971580,3.974834,0.994635
1.704439,0.997793,0.997806,17.757884,17.749525,43.429361,3.948124,11.733520,0.937461,0.800905,3.974808,3.981889,3.975383,0.994985
1.705138,0.997793,0.997806,17.752541,17.734581,43.403973,3.945816,11.700758,0.962386,0.800478,3.957562,3.965747,3.957205,0.994341
1.705871,0.997793,0.997806,17.754169,17.738969,43.414358,3.946760,11.709410,0.959227,0.800658,3.963805,3.974224,3.967065,0.994724
1.706636,0.997792,0.997806,17.744906,17.737337,43.415775,3.946889,11.736403,0.944670,0.800653,3.969629,3.978130,3.974052,0.994826
1.707325,0.997792,0.997806,17.760072,17.752744,43.420373,3.947307,11.728330,0.927281,0.800747,3.973397,3.979373,3.972028,0.994901
1.708039,0.997792,0.997806,17.762513,17.742240,43.439466,3.949042,11.738689,0.946199,0.801132,3.968307,3.975177,3.960982,0.994901
