All calculations,GG_01,GG_02,PQ_Meas_GG01_11kV,PQ_Meas_GG02_11kV,PQ_Meas_RL01_11kV,PQ_Meas_RL02_11kV,PQ_Meas_WF_11kV,PQ_Meas_ESS_TR_11kV,PQ_Meas_LV_Load_11kV,PQ_Meas_WT1_33kV,PQ_Meas_WT2_33kV,PQ_Meas_WT3_33kV,GG_01
1.255811,0.997656,0.997693,18.429206,18.391226,43.495633,3.954148,11.780048,-0.348535,0.802164,3.986052,3.994705,3.991125,0.995554
1.256476,0.997652,0.997689,18.426644,18.401867,43.487031,3.953366,11.781306,-0.367447,0.801973,3.983779,3.989469,3.996598,0.995625
1.257139,0.997649,0.997686,18.434428,18.406607,43.505272,3.955025,11.786931,-0.365350,0.802318,3.994050,4.001487,3.990321,0.995809
1.257860,0.997645,0.997683,18.429516,18.391395,43.491211,3.953746,11.766396,-0.340251,0.802099,3.975133,3.983319,3.975792,0.995338
1.258588,0.997642,0.997679,18.429453,18.394686,43.486638,3.953331,11.758324,-0.340484,0.802010,3.982177,3.994501,3.988227,0.995481
1.259266,0.997638,0.997676,18.421494,18.392566,43.494994,3.954090,11.789651,-0.352494,0.802133,3.988561,3.998788,3.990041,0.995740
1.259967,0.997635,0.997673,18.423016,18.399254,43.479121,3.952647,11.786473,-0.375141,0.801833,3.986316,3.992981,3.993553,0.995475
1.260639,0.997632,0.997669,18.442587,18.406972,43.521686,3.956517,11.794636,-0.363341,0.802651,3.999037,4.005679,3.994116,0.996052
1.261332,0.997628,0.997666,18.419655,18.383620,43.474248,3.952204,11.763143,-0.338179,0.801787,3.975453,3.983423,3.972885,0.995080
1.262068,0.997625,0.997663,18.425716,18.391027,43.484038,3.953094,11.763939,-0.341585,0.801964,3.984433,3.993469,3.987572,0.995464
1.262737,0.997621,0.997659,18.413419,18.384291,43.481678,3.952880,11.792837,-0.354098,0.801892,3.989262,3.996809,3.994347,0.995471
1.263458,0.997618,0.997656,18.420231,18.399613,43.469909,3.951810,11.778268,-0.374732,0.801660,3.983687,3.986042,3.986785,0.995388
1.264135,0.997614,0.997653,18.432350,18.399489,43.500826,3.954621,11.781674,-0.355806,0.802261,3.992561,3.994800,3.992985,0.995684
1.264868,0.997611,0.997649,18.421934,18.382906,43.473172,3.952107,11.753954,-0.331738,0.801778,3.977224,3.979459,3.978541,0.995105
1.265560,0.997607,0.997646,18.415634,18.388245,43.471494,3.951954,11.761286,-0.340010,0.801706,3.984250,3.989891,3.988851,0.995401
1.266278,0.997604,0.997642,18.414437,18.388754,43.475681,3.952335,11.785069,-0.358473,0.801770,3.986284,3.985727,3.995096,0.995487
1.266939,0.997601,0.997639,18.430703,18.402964,43.479015,3.952638,11.767770,-0.367937,0.801847,3.981987,3.980424,3.989502,0.995519
1.267640,0.997597,0.997636,18.437365,18.397461,43.489212,3.953565,11.753760,-0.343740,0.802070,3.975842,3.973283,3.979243,0.995442
1.268332,0.997594,0.997633,18.426495,18.387190,43.467071,3.951552,11.739689,-0.333089,0.801663,3.978538,3.977789,3.987515,0.995113
1.269079,0.997590,0.997629,18.419091,18.385501,43.473768,3.952161,11.765065,-0.341969,0.801759,3.984609,3.982877,3.990078,0.995387
1.269814,0.997587,0.997626,18.414347,18.389379,43.458763,3.950797,11.773297,-0.366003,0.801459,3.984383,3.981228,3.990230,0.995229
1.270462,0.997584,0.997623,18.430491,18.402034,43.471134,3.951921,11.754339,-0.362104,0.801704,3.975811,3.972129,3.994683,0.995385
1.271159,0.997580,0.997619,18.429027,18.394239,43.466412,3.951492,11.735422,-0.339148,0.801636,3.974693,3.971331,3.981745,0.995154
1.271884,0.997577,0.997616,18.425972,18.386292,43.460646,3.950968,11.738747,-0.337854,0.801544,3.972356,3.971412,3.982049,0.995067
1.272580,0.997573,0.997612,18.415256,18.388233,43.465685,3.951426,11.766119,-0.350907,0.801589,3.984927,3.984981,3.995420,0.995412
1.273264,0.997570,0.997609,18.419931,18.394802,43.460529,3.950957,11.771317,-0.373070,0.801494,3.982909,3.979883,3.984070,0.995315
1.273936,0.997567,0.997606,18.431467,18.398079,43.470633,3.951876,11.758785,-0.364111,0.801711,3.974905,3.975303,3.990936,0.995303
1.274667,0.997563,0.997603,18.431522,18.390691,43.463354,3.951214,11.731779,-0.337818,0.801605,3.973794,3.973638,3.981011,0.995074
1.275406,0.997560,0.997599,18.418284,18.382375,43.456498,3.950591,11.750135,-0.342247,0.801458,3.979527,3.984937,3.988198,0.995078
1.276123,0.997556,0.997596,18.404585,18.378806,43.450891,3.950081,11.777478,-0.358576,0.801320,3.982485,3.985572,3.991527,0.995137
1.276761,0.997553,0.997593,18.415086,18.392911,43.451913,3.950174,11.773603,-0.378176,0.801338,3.988593,3.992260,3.995321,0.995209
1.277465,0.997550,0.997590,18.418792,18.389049,43.462947,3.951177,11.768945,-0.361097,0.801565,3.975274,3.980011,3.979076,0.995178
1.278206,0.997547,0.997586,18.411802,18.378411,43.448941,3.949904,11.746197,-0.336240,0.801325,3.975125,3.982528,3.982186,0.994911
1.278915,0.997543,0.997583,18.410399,18.378485,43.456309,3.950574,11.762187,-0.342736,0.801452,3.983944,3.993810,3.989966,0.995185
1.279636,0.997540,0.997580,18.396881,18.376967,43.449176,3.949925,11.787225,-0.360692,0.801279,3.984465,3.991962,3.986895,0.995211
1.280274,0.997537,0.997577,18.413429,18.390619,43.461780,3.951071,11.783520,-0.373188,0.801529,3.992774,3.998568,4.001512,0.995390
1.280956,0.997534,0.997574,18.410163,18.375797,43.461695,3.951063,11.777610,-0.349248,0.801562,3.981619,3.991044,3.978919,0.995064
1.281668,0.997530,0.997570,18.400197,18.370520,43.437495,3.948863,11.748986,-0.332231,0.801113,3.973609,3.983472,3.975139,0.994798
1.282417,0.997527,0.997567,18.398475,18.366506,43.451293,3.950118,11.778152,-0.340361,0.801362,3.989976,4.002199,3.997791,0.995078
1.283067,0.997524,0.997564,18.391910,18.371445,43.438431,3.948948,11.787583,-0.362463,0.801093,3.982344,3.988745,3.983502,0.995015
1.283737,0.997521,0.997561,18.399415,18.382525,43.447458,3.949769,11.780724,-0.364186,0.801251,3.995492,4.001004,3.998231,0.995172
1.284440,0.997517,0.997558,18.396877,18.366799,43.452077,3.950189,11.779973,-0.340007,0.801376,3.986024,3.991111,3.983022,0.994949
1.285140,0.997514,0.997554,18.395174,18.362930,43.424764,3.947706,11.748282,-0.333025,0.800892,3.975029,3.983509,3.975294,0.994561
1.285866,0.997511,0.997551,18.391378,18.369614,43.444732,3.949521,11.777953,-0.343479,0.801213,3.988054,3.995232,3.993618,0.995191
1.286538,0.997508,0.997548,18.392330,18.372781,43.433662,3.948515,11.783600,-0.365531,0.801003,3.984052,3.987574,3.987624,0.994975
1.287238,0.997505,0.997545,18.412112,18.385479,43.455884,3.950535,11.772868,-0.362602,0.801439,3.986397,3.987882,3.986923,0.995264
1.287882,0.997501,0.997542,18.403541,18.369487,43.442688,3.949335,11.757763,-0.337549,0.801218,3.979690,3.980941,3.981586,0.994814
1.288606,0.997498,0.997539,18.402361,18.369371,43.427088,3.947917,11.742565,-0.338357,0.800934,3.979302,3.982123,3.981279,0.994680
1.289334,0.997495,0.997535,18.388531,18.365786,43.428681,3.948062,11.775399,-0.352056,0.800918,3.985803,3.987233,3.991018,0.994869
1.290032,0.997492,0.997532,18.398343,18.379467,43.428379,3.948034,11.770673,-0.371160,0.800909,3.981741,3.979822,3.992660,0.994941
1.290679,0.997489,0.997529,18.410095,18.385693,43.433490,3.948499,11.749841,-0.362617,0.801023,3.979099,3.975064,3.982739,0.994880
1.291440,0.997485,0.997526,18.403699,18.371328,43.428290,3.948026,11.739458,-0.337220,0.800949,3.972526,3.968999,3.978556,0.994636
1.292160,0.997482,0.997523,18.399042,18.372859,43.423773,3.947616,11.742877,-0.342540,0.800848,3.980239,3.980132,3.989827,0.994788
1.292879,0.997479,0.997519,18.393781,18.371809,43.424194,3.947654,11.768163,-0.361069,0.800835,3.982226,3.978050,3.984049,0.994862
1.293540,0.997475,0.997516,18.402424,18.383231,43.421856,3.947441,11.763547,-0.379112,0.800792,3.978865,3.975457,3.992552,0.994818
1.294239,0.997472,0.997513,18.422846,18.388057,43.442266,3.949297,11.735482,-0.353601,0.801221,3.973936,3.970332,3.984745,0.994943
1.294940,0.997469,0.997510,18.403302,18.372610,43.417169,3.947015,11.725626,-0.336608,0.800745,3.971492,3.970466,3.979677,0.994531
1.295681,0.997466,0.997507,18.391773,18.366738,43.420207,3.947292,11.753705,-0.343941,0.800777,3.979333,3.978474,3.988104,0.994720
1.296371,0.997462,0.997504,18.388819,18.369148,43.412027,3.946548,11.765777,-0.364555,0.800614,3.982032,3.981463,3.991644,0.994667
1.297063,0.997459,0.997501,18.399980,18.381438,43.421659,3.947424,11.762376,-0.373918,0.800794,3.977326,3.975132,3.980879,0.994832
1.297760,0.997456,0.997497,18.396382,18.373599,43.416263,3.946933,11.738923,-0.344997,0.800711,3.973765,3.973984,3.982652,0.994571
1.298514,0.997453,0.997494,18.398463,18.364527,43.414491,3.946772,11.734636,-0.335649,0.800715,3.975740,3.978561,3.983791,0.994474
1.299238,0.997450,0.997491,18.381219,18.364572,43.417520,3.947047,11.763815,-0.344330,0.800708,3.982605,3.987152,3.986492,0.994853
1.299934,0.997447,0.997488,18.383395,18.369291,43.412532,3.946594,11.774214,-0.367159,0.800614,3.982939,3.985238,3.992257,0.994778
1.300569,0.997444,0.997485,18.397246,18.374062,43.437596,3.948872,11.774382,-0.358116,0.801106,3.987222,3.992905,3.990742,0.995031
1.301283,0.997440,0.997482,18.384499,18.359104,43.404988,3.945908,11.743093,-0.335278,0.800521,3.968326,3.973823,3.969093,0.994332
1.302007,0.997437,0.997479,18.386950,18.359479,43.410094,3.946372,11.746162,-0.335504,0.800622,3.979652,3.988909,3.985918,0.994545
1.302717,0.997434,0.997476,18.372499,18.353297,43.409076,3.946280,11.778879,-0.348753,0.800567,3.984966,3.993294,3.989531,0.994639
1.303437,0.997431,0.997473,18.375323,18.365429,43.399531,3.945412,11.772123,-0.367561,0.800371,3.983444,3.988722,3.985349,0.994602
1.304079,0.997428,0.997470,18.384988,18.366174,43.426610,3.947874,11.783300,-0.359084,0.800895,3.993053,3.998764,3.991371,0.994860
1.304784,0.997425,0.997467,18.373907,18.349979,43.396428,3.945130,11.751553,-0.333515,0.800365,3.975467,3.983336,3.973026,0.994209
1.305511,0.997422,0.997464,18.379181,18.355215,43.398575,3.945325,11.751270,-0.341362,0.800405,3.978561,3.989034,3.980588,0.994427
1.306172,0.997419,0.997461,18.369808,18.356855,43.408202,3.946200,11.784572,-0.356298,0.800535,3.987306,3.995563,3.992112,0.994780
1.306863,0.997416,0.997458,18.379265,18.366463,43.400133,3.945467,11.773943,-0.373678,0.800395,3.982731,3.985515,3.980989,0.994598
1.307519,0.997413,0.997455,18.388467,18.366418,43.425727,3.947793,11.779481,-0.359955,0.800891,3.992099,3.996501,3.988079,0.994846
1.308240,0.997410,0.997452,18.379023,18.350432,43.392830,3.944803,11.745138,-0.336644,0.800316,3.975409,3.979518,3.972349,0.994141
1.308939,0.997407,0.997449,18.375017,18.354093,43.393158,3.944833,11.753545,-0.344371,0.800294,3.983294,3.989858,3.984345,0.994377
1.309663,0.997404,0.997446,18.368823,18.354747,43.399924,3.945448,11.780930,-0.358738,0.800390,3.984598,3.986339,3.990446,0.994616
1.310329,0.997401,0.997443,18.381646,18.369664,43.391335,3.944667,11.760887,-0.375958,0.800237,3.982599,3.981535,3.984100,0.994468
1.311031,0.997398,0.997440,18.379620,18.363413,43.403452,3.945768,11.760865,-0.354211,0.800467,3.981686,3.980098,3.978893,0.994498
1.311730,0.997395,0.997437,18.381421,18.351594,43.389478,3.944498,11.735991,-0.334769,0.800260,3.975978,3.975663,3.979465,0.994117
1.312467,0.997392,0.997434,18.372034,18.356985,43.393690,3.944881,11.751988,-0.342152,0.800285,3.982974,3.983043,3.984289,0.994543
1.313167,0.997389,0.997431,18.367289,18.357194,43.382439,3.943858,11.768476,-0.366602,0.800061,3.983540,3.980181,3.985346,0.994343
1.313861,0.997386,0.997428,18.392045,18.374522,43.404758,3.945887,11.751030,-0.366447,0.800505,3.977578,3.972596,3.990814,0.994668
1.314540,0.997383,0.997425,18.387000,18.362959,43.393113,3.944828,11.729071,-0.340779,0.800310,3.972157,3.967265,3.973582,0.994242
1.315268,0.997379,0.997422,18.377208,18.357213,43.384932,3.944085,11.728969,-0.334226,0.800148,3.972438,3.968511,3.977845,0.994246
1.315972,0.997376,0.997418,18.370590,18.351675,43.388562,3.944415,11.755662,-0.344747,0.800204,3.984015,3.981127,3.991856,0.994354
1.316665,0.997373,0.997416,18.370753,18.361817,43.379643,3.943604,11.758643,-0.367949,0.800017,3.979795,3.973281,3.979089,0.994345
1.317338,0.997370,0.997413,18.377893,18.366954,43.379550,3.943595,11.738746,-0.360421,0.800026,3.971570,3.967277,3.986420,0.994216
1.318073,0.997367,0.997410,18.385711,18.361123,43.390539,3.944594,11.722149,-0.333577,0.800272,3.972827,3.966803,3.978314,0.994243
1.318805,0.997364,0.997407,18.369744,18.355444,43.373387,3.943035,11.729286,-0.338129,0.799923,3.973140,3.972589,3.979374,0.994152
1.319523,0.997361,0.997403,18.365010,18.355116,43.380788,3.943708,11.758492,-0.354084,0.800039,3.980614,3.977855,3.987137,0.994385
1.320159,0.997358,0.997401,18.373368,18.365225,43.382613,3.943874,11.759602,-0.371634,0.800074,3.983903,3.981465,3.987835,0.994420
1.320860,0.997355,0.997398,18.381727,18.364425,43.389563,3.944506,11.745012,-0.356860,0.800235,3.967518,3.966378,3.972670,0.994321
1.321597,0.997352,0.997395,18.379539,18.355617,43.376630,3.943330,11.720142,-0.335316,0.800022,3.972218,3.973494,3.978500,0.994026
1.322283,0.997349,0.997392,18.366241,18.351864,43.378233,3.943476,11.744981,-0.341363,0.800014,3.979792,3.982690,3.983801,0.994276
1.323040,0.997346,0.997389,18.357516,18.348303,43.365435,3.942312,11.765449,-0.363759,0.799762,3.980282,3.982616,3.980899,0.994099
1.323673,0.997344,0.997386,18.369800,18.364338,43.377156,3.943378,11.763177,-0.376807,0.799973,3.986924,3.988489,3.994422,0.994375
1.324346,0.997341,0.997383,18.367456,18.355054,43.377220,3.943384,11.753568,-0.355478,0.799996,3.976669,3.980682,3.974727,0.994127
1.325100,0.997338,0.997380,18.367971,18.345386,43.366771,3.942434,11.731473,-0.335785,0.799841,3.970302,3.976005,3.970263,0.993877
1.325839,0.997335,0.997377,18.357962,18.350162,43.378556,3.943505,11.757075,-0.343133,0.800004,3.982554,3.990497,3.987112,0.994437
1.326532,0.997332,0.997374,18.353756,18.347533,43.364066,3.942188,11.770939,-0.366243,0.799732,3.980731,3.985057,3.980356,0.994142
1.327174,0.997329,0.997371,18.370100,18.361735,43.384132,3.944012,11.770964,-0.374542,0.800113,3.990719,3.994487,3.987108,0.994470
1.327866,0.997326,0.997369,18.365803,18.345045,43.383210,3.943928,11.760002,-0.343577,0.800134,3.979776,3.984513,3.974974,0.994135
1.328594,0.997323,0.997366,18.358216,18.341283,43.355454,3.941405,11.732134,-0.335153,0.799622,3.974109,3.982124,3.970861,0.993810
1.329282,0.997320,0.997363,18.349439,18.339388,43.370140,3.942740,11.768081,-0.344173,0.799856,3.984530,3.990774,3.986320,0.994226
1.329967,0.997317,0.997360,18.349457,18.345247,43.351025,3.941002,11.765556,-0.368738,0.799495,3.981054,3.984733,3.984415,0.993929
1.330662,0.997315,0.997357,18.364106,18.357846,43.382221,3.943838,11.766497,-0.362315,0.800075,3.989965,3.989628,3.978810,0.994443
1.331412,0.997312,0.997354,18.350530,18.336083,43.361798,3.941982,11.752808,-0.335915,0.799727,3.976529,3.978420,3.972971,0.993810
1.332115,0.997309,0.997351,18.356385,18.339694,43.350797,3.940982,11.731743,-0.336503,0.799541,3.977617,3.981250,3.976888,0.993769
1.332837,0.997306,0.997348,18.345085,18.342131,43.363162,3.942106,11.766994,-0.349232,0.799711,3.984420,3.985318,3.980217,0.994238
1.333524,0.997303,0.997345,18.354553,18.351741,43.360200,3.941836,11.761914,-0.366507,0.799664,3.979320,3.976220,3.988949,0.994152
1.334161,0.997300,0.997343,18.370904,18.357777,43.379198,3.943563,11.749913,-0.355784,0.800049,3.987168,3.983879,3.981452,0.994284
1.334883,0.997297,0.997340,18.352213,18.340459,43.350029,3.940912,11.730418,-0.332639,0.799511,3.967792,3.964499,3.965140,0.993712
1.335588,0.997295,0.997337,18.359592,18.344467,43.356307,3.941482,11.733432,-0.340063,0.799638,3.980487,3.978915,3.983116,0.993919
1.336319,0.997292,0.997334,18.346106,18.342167,43.352026,3.941093,11.760583,-0.356220,0.799517,3.981427,3.976609,3.980931,0.993986
1.337027,0.997289,0.997331,18.352864,18.354406,43.341059,3.940096,11.746950,-0.373756,0.799309,3.975336,3.968923,3.980528,0.993828
1.337676,0.997286,0.997329,18.370526,18.361032,43.365380,3.942307,11.729252,-0.353330,0.799793,3.977507,3.968933,3.981517,0.994082
1.338390,0.997283,0.997326,18.357740,18.346375,43.346082,3.940553,11.717163,-0.335200,0.799443,3.970524,3.964672,3.972430,0.993699
1.339115,0.997280,0.997323,18.352511,18.345660,43.343942,3.940358,11.730159,-0.344645,0.799386,3.975825,3.971650,3.979551,0.993817
1.339823,0.997277,0.997320,18.352940,18.352493,43.353706,3.941246,11.753895,-0.364832,0.799544,3.980233,3.972993,3.984475,0.994124
1.340474,0.997275,0.997317,18.363981,18.362201,43.351044,3.941004,11.742173,-0.376800,0.799507,3.971647,3.964550,3.975236,0.993995
1.341218,0.997272,0.997314,18.375306,18.359024,43.358026,3.941639,11.713373,-0.348355,0.799684,3.967067,3.961349,3.972624,0.993854
1.341914,0.997269,0.997311,18.357558,18.349588,43.343870,3.940352,11.712775,-0.336306,0.799395,3.972454,3.967623,3.976931,0.993780
1.342625,0.997266,0.997309,18.349159,18.340202,43.343252,3.940296,11.741049,-0.347484,0.799379,3.978171,3.974833,3.979274,0.993754
1.343322,0.997263,0.997306,18.347420,18.349629,43.337594,3.939781,11.749633,-0.370060,0.799247,3.978718,3.973758,3.983422,0.993860
1.343961,0.997261,0.997303,18.359505,18.359016,43.352434,3.941130,11.744307,-0.369732,0.799531,3.978560,3.974712,3.982373,0.994035
1.344716,0.997258,0.997300,18.355613,18.345286,43.338470,3.939861,11.716934,-0.340195,0.799307,3.967796,3.964997,3.967248,0.993553
1.345468,0.997255,0.997297,18.351052,18.342037,43.339941,3.939995,11.722780,-0.336604,0.799329,3.970989,3.972103,3.973715,0.993735
1.346168,0.997252,0.997294,18.340980,18.341518,43.346365,3.940579,11.753070,-0.349216,0.799409,3.982132,3.984462,3.984620,0.994043
1.346864,0.997249,0.997292,18.345759,18.348381,43.340391,3.940036,11.755434,-0.369847,0.799299,3.980025,3.978604,3.974354,0.993929
1.347536,0.997247,0.997289,18.351542,18.345881,43.355564,3.941415,11.754756,-0.355596,0.799604,3.978947,3.982513,3.979887,0.993967
1.348259,0.997244,0.997286,18.349124,18.336276,43.335784,3.939617,11.720559,-0.331284,0.799273,3.970128,3.972460,3.966316,0.993535
1.349011,0.997241,0.997283,18.342404,18.334459,43.336903,3.939718,11.736613,-0.337583,0.799272,3.978131,3.984558,3.976470,0.993728
1.349679,0.997238,0.997281,18.330945,18.332575,43.333065,3.939370,11.763255,-0.355173,0.799166,3.979303,3.981915,3.981777,0.993799
1.350341,0.997236,0.997278,18.340594,18.345996,43.333659,3.939424,11.751683,-0.366017,0.799174,3.986428,3.987989,3.982374,0.993835
1.351053,0.997233,0.997275,18.339459,18.337697,43.346266,3.940570,11.762933,-0.353827,0.799425,3.980427,3.982578,3.969739,0.993818
1.351740,0.997230,0.997273,18.338906,18.327833,43.324451,3.938586,11.728261,-0.332896,0.799066,3.972746,3.977027,3.968984,0.993354
1.352483,0.997228,0.997270,18.338254,18.335736,43.333704,3.939428,11.740947,-0.342601,0.799204,3.981076,3.986255,3.976136,0.993804
1.353169,0.997225,0.997267,18.327444,18.333752,43.325016,3.938638,11.765739,-0.364270,0.799010,3.982280,3.984584,3.979153,0.993709
1.353837,0.997222,0.997264,18.350256,18.352133,43.347705,3.940700,11.755484,-0.370016,0.799451,3.987157,3.986404,3.987196,0.994085
1.354534,0.997220,0.997262,18.341683,18.336457,43.338984,3.939908,11.751181,-0.351120,0.799310,3.977157,3.977156,3.964571,0.993636
1.355240,0.997217,0.997259,18.339242,18.332238,43.318446,3.938041,11.721505,-0.337548,0.798950,3.970391,3.970988,3.965417,0.993345
1.355961,0.997214,0.997256,18.334923,18.333181,43.331308,3.939210,11.746912,-0.345338,0.799159,3.985085,3.986518,3.984175,0.993724
1.356662,0.997212,0.997254,18.330450,18.337943,43.318740,3.938067,11.756962,-0.369644,0.798904,3.978128,3.973639,3.971233,0.993606
1.357338,0.997209,0.997251,18.344406,18.352597,43.325896,3.938718,11.740273,-0.373622,0.799040,3.982566,3.977340,3.986133,0.993703
1.358059,0.997206,0.997248,18.344802,18.339424,43.336453,3.939678,11.732973,-0.341795,0.799273,3.977145,3.970124,3.971330,0.993609
1.358790,0.997204,0.997246,18.336593,18.334191,43.312573,3.937507,11.715203,-0.337076,0.798832,3.970305,3.967148,3.967409,0.993326
1.359481,0.997201,0.997243,18.330948,18.336815,43.324853,3.938623,11.743667,-0.348932,0.799021,3.980613,3.975014,3.979790,0.993738
1.360166,0.997198,0.997240,18.338601,18.346516,43.323722,3.938520,11.746261,-0.370136,0.799000,3.978153,3.970333,3.980824,0.993722
1.360916,0.997196,0.997237,18.353110,18.354356,43.331449,3.939223,11.720680,-0.358305,0.799169,3.968718,3.958541,3.967691,0.993708
1.361614,0.997193,0.997235,18.349225,18.340698,43.324092,3.938554,11.704574,-0.332788,0.799062,3.968074,3.959500,3.969305,0.993396
1.362339,0.997190,0.997232,18.337863,18.336524,43.317643,3.937968,11.717620,-0.337479,0.798918,3.976899,3.969917,3.979340,0.993474
1.363064,0.997187,0.997229,18.328208,18.335190,43.313128,3.937557,11.741385,-0.355293,0.798806,3.976668,3.966824,3.972359,0.993522
1.363736,0.997185,0.997227,18.338945,18.348143,43.316279,3.937844,11.735196,-0.369297,0.798864,3.974483,3.964726,3.980551,0.993601
1.364376,0.997182,0.997224,18.345081,18.349827,43.318680,3.938062,11.709946,-0.349186,0.798926,3.970594,3.961144,3.973856,0.993512
1.365135,0.997180,0.997221,18.341999,18.336130,43.309994,3.937272,11.701131,-0.333197,0.798796,3.965201,3.958320,3.965703,0.993221
1.365883,0.997177,0.997218,18.331539,18.336876,43.312719,3.937520,11.722484,-0.341854,0.798806,3.974186,3.969755,3.976389,0.993540
1.366563,0.997174,0.997216,18.330609,18.339372,43.311974,3.937452,11.743101,-0.364876,0.798780,3.977653,3.972169,3.978259,0.993578
1.367261,0.997172,0.997213,18.341546,18.348637,43.324610,3.938601,11.740557,-0.368507,0.799022,3.973908,3.967954,3.970954,0.993736
1.367924,0.997169,0.997211,18.346905,18.341387,43.318340,3.938031,11.712455,-0.345422,0.798953,3.968118,3.964793,3.970251,0.993369
1.368668,0.997167,0.997208,18.337395,18.336318,43.308594,3.937145,11.706118,-0.335334,0.798759,3.970029,3.968436,3.968881,0.993362
1.369361,0.997164,0.997205,18.327088,18.327160,43.308664,3.937151,11.739257,-0.348944,0.798746,3.977728,3.978635,3.976386,0.993370
1.370065,0.997161,0.997203,18.325433,18.337523,43.302702,3.936609,11.744990,-0.370028,0.798606,3.976291,3.974292,3.981014,0.993480
1.370738,0.997159,0.997200,18.335473,18.344580,43.316505,3.937864,11.745319,-0.372131,0.798871,3.982711,3.982592,3.974347,0.993595
1.371459,0.997156,0.997198,18.331912,18.330714,43.308419,3.937129,11.724069,-0.342388,0.798758,3.966404,3.966984,3.961345,0.993222
1.372189,0.997154,0.997195,18.330382,18.330506,43.304039,3.936731,11.718413,-0.339854,0.798678,3.972747,3.977009,3.972384,0.993313
1.372865,0.997151,0.997192,18.321781,18.329385,43.311988,3.937453,11.747930,-0.350863,0.798790,3.979864,3.982436,3.974344,0.993605
1.373564,0.997149,0.997190,18.322307,18.335612,43.298903,3.936264,11.749993,-0.374205,0.798539,3.978193,3.977574,3.979613,0.993397
1.374178,0.997146,0.997187,18.341253,18.343974,43.337541,3.939776,11.755912,-0.364539,0.799283,3.990523,3.991106,3.978211,0.993913
1.374903,0.997144,0.997185,18.318867,18.320933,43.293947,3.935813,11.725572,-0.337122,0.798489,3.965932,3.967248,3.955765,0.992982
1.375608,0.997141,0.997182,18.326102,18.326784,43.302069,3.936552,11.722825,-0.338444,0.798647,3.976321,3.979849,3.972174,0.993290
1.376335,0.997139,0.997180,18.312567,18.322286,43.303950,3.936723,11.755567,-0.351104,0.798643,3.981220,3.982543,3.976542,0.993439
1.377038,0.997137,0.997177,18.318255,18.336163,43.292175,3.935652,11.742439,-0.370617,0.798413,3.977637,3.975311,3.972252,0.993324
1.377719,0.997134,0.997175,18.329556,18.336050,43.323873,3.938534,11.750951,-0.355123,0.799027,3.987833,3.984262,3.977114,0.993630
1.378399,0.997132,0.997172,18.318336,18.318601,43.292228,3.935657,11.719512,-0.330090,0.798474,3.970206,3.967639,3.961155,0.992943
1.379160,0.997129,0.997169,18.315746,18.327285,43.293582,3.935780,11.723767,-0.338974,0.798462,3.976945,3.977324,3.970958,0.993313
1.379878,0.997126,0.997167,18.312426,18.327523,43.298078,3.936189,11.750840,-0.357997,0.798525,3.979587,3.973956,3.977904,0.993411
1.380540,0.997124,0.997164,18.327322,18.341709,43.302107,3.936555,11.733759,-0.365516,0.798612,3.978421,3.971303,3.975470,0.993458
1.381255,0.997122,0.997162,18.333875,18.336242,43.315409,3.937764,11.727199,-0.345251,0.798892,3.971276,3.963539,3.960988,0.993427
1.381940,0.997119,0.997159,18.324380,18.326972,43.287692,3.935245,11.703506,-0.333533,0.798388,3.971321,3.964736,3.968064,0.992982
1.382680,0.997117,0.997157,18.320088,18.329035,43.299355,3.936305,11.727730,-0.342619,0.798574,3.978616,3.971470,3.973439,0.993375
1.383414,0.997114,0.997154,18.312531,18.329683,43.280253,3.934568,11.738437,-0.367631,0.798198,3.977674,3.968209,3.972935,0.993091
1.384061,0.997112,0.997152,18.332522,18.347239,43.297490,3.936135,11.719578,-0.367182,0.798531,3.971410,3.960331,3.978631,0.993386
1.384759,0.997109,0.997149,18.330286,18.337804,43.294182,3.935835,11.702746,-0.342330,0.798489,3.968908,3.957926,3.964747,0.993130
1.385505,0.997107,0.997147,18.327824,18.330195,43.286015,3.935092,11.699583,-0.338140,0.798355,3.965145,3.956508,3.964564,0.993004
1.386232,0.997104,0.997144,18.318590,18.333854,43.294620,3.935875,11.726916,-0.350402,0.798464,3.977519,3.969177,3.978591,0.993434
1.386875,0.997102,0.997142,18.323420,18.339933,43.286445,3.935131,11.732348,-0.375810,0.798315,3.974918,3.963435,3.967890,0.993262
1.387538,0.997099,0.997139,18.339620,18.347210,43.296532,3.936048,11.713512,-0.369228,0.798533,3.964262,3.955808,3.972306,0.993262
1.388267,0.997097,0.997137,18.339178,18.339925,43.295658,3.935969,11.689151,-0.338090,0.798539,3.965738,3.956040,3.965247,0.993143
1.389005,0.997094,0.997134,18.326856,18.329716,43.287970,3.935270,11.704778,-0.339724,0.798385,3.969865,3.964867,3.969798,0.993083
1.389723,0.997092,0.997132,18.311349,18.325828,43.281211,3.934656,11.732435,-0.355526,0.798220,3.974096,3.967113,3.974452,0.993146
1.390362,0.997090,0.997129,18.322783,18.339674,43.282563,3.934778,11.730255,-0.377124,0.798246,3.978380,3.971504,3.977240,0.993215
1.391079,0.997087,0.997127,18.331086,18.339724,43.295346,3.935941,11.716958,-0.357974,0.798508,3.964434,3.957853,3.962547,0.993237
