All calculations,Vmesa_ESS_690V,ESS_GC,PQ_Meas_BCs_CurrentSource,ESS_GC,ESS_GC,BC_DCLinkSide,FC_DCLinkSide
1.176269,1.003875,0.650319,0.404764,1.004923,-0.095396,0.224560,0.002759
1.176940,1.002936,0.634091,0.472317,1.004941,-0.097998,0.225277,0.002763
1.177640,1.001790,0.655620,0.507810,1.004403,-0.101369,0.226289,0.002767
1.178315,1.001517,0.643923,0.541994,1.004016,-0.097482,0.227215,0.002771
1.178959,1.003347,0.676556,0.630535,1.004253,-0.095143,0.228073,0.002775
1.179667,1.004647,0.677269,0.591245,1.004897,-0.097826,0.228618,0.002779
1.180359,1.003029,0.660154,0.565895,1.004848,-0.099035,0.229332,0.002783
1.181059,1.001416,0.664924,0.490400,1.004320,-0.101777,0.230322,0.002787
1.181726,1.001035,0.655818,0.455632,1.004032,-0.097915,0.231262,0.002791
1.182433,1.002923,0.681555,0.427838,1.004376,-0.097161,0.232125,0.002795
1.183121,1.003831,0.675757,0.433172,1.005001,-0.099735,0.232699,0.002799
1.183817,1.002324,0.662813,0.501136,1.004911,-0.101142,0.233506,0.002803
1.184468,1.001091,0.677742,0.525047,1.004402,-0.103319,0.234557,0.002808
1.185138,1.001626,0.677259,0.611604,1.004172,-0.098251,0.235541,0.002812
1.185864,1.003432,0.704915,0.628339,1.004651,-0.098726,0.236335,0.002816
1.186538,1.004874,0.705843,0.628054,1.005233,-0.101081,0.236871,0.002820
1.187240,1.002924,0.699592,0.557405,1.005015,-0.104662,0.237741,0.002824
1.187889,1.001387,0.703926,0.488574,1.004525,-0.105598,0.238728,0.002828
1.188561,1.000481,0.682989,0.484812,1.004346,-0.099217,0.239714,0.002833
1.189276,1.002889,0.714550,0.416388,1.004879,-0.099727,0.240486,0.002837
1.189939,1.004094,0.711992,0.489092,1.005342,-0.105208,0.241088,0.002841
1.190659,1.002141,0.711737,0.512618,1.005051,-0.106000,0.241967,0.002845
1.191314,1.001098,0.721512,0.568641,1.004525,-0.107182,0.243023,0.002850
1.191961,1.001997,0.729077,0.647738,1.004359,-0.102474,0.243957,0.002854
1.192679,1.003670,0.746132,0.649764,1.004943,-0.102984,0.244648,0.002858
1.193356,1.004837,0.753212,0.648652,1.005302,-0.106986,0.245191,0.002863
1.194061,1.001715,0.731863,0.547273,1.004906,-0.107940,0.246131,0.002867
1.194734,1.001091,0.739187,0.517073,1.004424,-0.107681,0.247063,0.002871
1.195432,1.000919,0.733102,0.473891,1.004333,-0.103560,0.248026,0.002875
1.196079,1.003152,0.754386,0.436614,1.004951,-0.104385,0.248653,0.002880
1.196749,1.003087,0.742258,0.521632,1.005213,-0.108723,0.249265,0.002884
1.197459,1.001449,0.747555,0.532839,1.004779,-0.109514,0.250197,0.002888
1.198131,1.000829,0.748590,0.611860,1.004302,-0.108200,0.251218,0.002892
1.198834,1.002522,0.774324,0.657463,1.004275,-0.106941,0.252097,0.002897
1.199524,1.003565,0.772780,0.673973,1.004979,-0.106741,0.252695,0.002901
1.200160,1.004141,0.782233,0.650308,1.005142,-0.110886,0.253263,0.002905
1.200863,1.001017,0.759370,0.549352,1.004692,-0.110695,0.254250,0.002910
1.201539,1.000507,0.756784,0.539159,1.004284,-0.108832,0.255159,0.002914
1.202263,1.001646,0.776144,0.458141,1.004402,-0.106541,0.256149,0.002919
1.202937,1.002326,0.762217,0.492208,1.005124,-0.107171,0.256713,0.002923
1.203610,1.003587,0.786455,0.522714,1.005219,-0.114384,0.257381,0.002927
1.204300,1.000672,0.774095,0.561699,1.004761,-0.112543,0.258445,0.002932
1.204976,1.001589,0.787964,0.660795,1.004401,-0.110980,0.259441,0.002936
1.205663,1.001596,0.789570,0.677841,1.004619,-0.107046,0.260292,0.002941
1.206362,1.003357,0.792839,0.699597,1.005345,-0.109068,0.260831,0.002945
1.207040,1.004109,0.819254,0.635317,1.005321,-0.116662,0.261547,0.002949
1.207714,1.000675,0.796669,0.558009,1.004837,-0.114336,0.262549,0.002954
1.208373,1.000647,0.795818,0.542927,1.004487,-0.112430,0.263508,0.002958
1.209067,1.001887,0.814868,0.469594,1.004774,-0.109902,0.264435,0.002963
1.209761,1.002152,0.791502,0.517858,1.005419,-0.110590,0.264947,0.002967
1.210440,1.003103,0.826234,0.540544,1.005318,-0.118478,0.265673,0.002972
1.211133,1.000263,0.814283,0.607475,1.004770,-0.116203,0.266808,0.002976
1.211838,1.003001,0.854986,0.678577,1.004416,-0.118853,0.267764,0.002981
1.212520,1.002186,0.835609,0.711607,1.004818,-0.110773,0.268534,0.002985
1.213161,1.003223,0.838543,0.713795,1.005376,-0.114152,0.268999,0.002990
1.213859,1.003431,0.856960,0.640971,1.005148,-0.121115,0.269763,0.002994
1.214540,1.000387,0.836800,0.595609,1.004606,-0.118668,0.270770,0.002999
1.215275,1.001500,0.851384,0.521904,1.004353,-0.118089,0.271801,0.003004
1.215936,1.002305,0.850684,0.506802,1.004861,-0.113142,0.272516,0.003008
1.216646,1.002784,0.850363,0.509088,1.005315,-0.118764,0.272966,0.003013
1.217332,1.001800,0.853149,0.602465,1.004999,-0.121313,0.273922,0.003017
1.218068,1.001276,0.867717,0.645911,1.004442,-0.122534,0.274997,0.003022
1.218822,1.001621,0.866700,0.735436,1.004384,-0.116182,0.275943,0.003027
1.219463,1.003546,0.882416,0.737852,1.005043,-0.118173,0.276505,0.003032
1.220146,1.003766,0.880032,0.716759,1.005333,-0.120804,0.276995,0.003036
1.220863,1.001557,0.875732,0.601094,1.004887,-0.124075,0.278046,0.003041
1.221580,1.000954,0.876186,0.587727,1.004460,-0.122059,0.278999,0.003046
1.222280,1.001646,0.883641,0.497520,1.004606,-0.118210,0.279974,0.003051
1.223037,1.002243,0.871789,0.531444,1.005331,-0.119257,0.280476,0.003055
1.223717,1.002915,0.884215,0.571584,1.005374,-0.123820,0.281202,0.003060
1.224440,1.001068,0.894976,0.645585,1.004835,-0.126309,0.282336,0.003065
1.225138,1.000840,0.885922,0.716621,1.004516,-0.120318,0.283336,0.003070
1.225864,1.002790,0.919465,0.763771,1.004899,-0.122274,0.284117,0.003075
1.226538,1.004399,0.921637,0.767490,1.005481,-0.124484,0.284559,0.003080
1.227259,1.002479,0.913785,0.650113,1.005234,-0.127236,0.285434,0.003084
1.227992,1.000661,0.911412,0.622170,1.004680,-0.126725,0.286460,0.003089
1.228733,1.000815,0.908294,0.549894,1.004506,-0.122418,0.287502,0.003094
1.229454,1.002260,0.919059,0.514884,1.005109,-0.122001,0.288132,0.003099
1.230136,1.002799,0.916847,0.584030,1.005408,-0.126829,0.288704,0.003104
1.230859,1.001515,0.930575,0.624973,1.004939,-0.130340,0.289690,0.003109
1.231560,1.000837,0.928355,0.722407,1.004468,-0.126484,0.290747,0.003114
1.232318,1.002355,0.951512,0.773368,1.004533,-0.125743,0.291640,0.003119
1.232961,1.003947,0.960500,0.809233,1.005227,-0.127098,0.292108,0.003124
1.233681,1.003272,0.951791,0.702710,1.005245,-0.129992,0.292713,0.003129
1.234405,1.000457,0.939823,0.650541,1.004722,-0.129716,0.293762,0.003134
1.235132,1.001425,0.952018,0.572250,1.004358,-0.129726,0.294709,0.003139
1.235844,1.000899,0.939718,0.547559,1.004726,-0.122668,0.295526,0.003143
1.236522,1.002229,0.940095,0.588322,1.005337,-0.127924,0.295989,0.003148
1.237275,1.002446,0.960864,0.606144,1.005137,-0.133192,0.296765,0.003153
1.237996,1.000541,0.960781,0.721918,1.004601,-0.131653,0.297923,0.003158
1.238716,1.001614,0.970897,0.773187,1.004429,-0.128496,0.298832,0.003164
1.239366,1.003186,0.988845,0.837492,1.005058,-0.129421,0.299413,0.003169
1.240115,1.003927,0.982564,0.756900,1.005446,-0.131817,0.299835,0.003173
1.240817,1.001053,0.966010,0.688452,1.005066,-0.131639,0.300793,0.003178
1.241534,1.000177,0.969950,0.630627,1.004586,-0.132010,0.301741,0.003183
1.242253,1.001469,0.990367,0.546155,1.004600,-0.130359,0.302721,0.003188
1.242940,1.001315,0.963482,0.584223,1.005325,-0.127598,0.303196,0.003193
1.243665,1.003128,0.993326,0.593545,1.005410,-0.135854,0.303751,0.003198
1.244383,1.000621,0.991384,0.713237,1.004877,-0.135252,0.304926,0.003203
1.245115,1.000565,0.985922,0.739622,1.004469,-0.131346,0.305831,0.003209
1.245835,1.001984,1.012504,0.832365,1.004791,-0.131418,0.306628,0.003214
1.246538,1.003690,1.015890,0.827377,1.005392,-0.134101,0.306990,0.003219
1.247259,1.002258,1.012470,0.707236,1.005155,-0.137082,0.307797,0.003224
1.247993,1.000140,1.005674,0.672601,1.004587,-0.136317,0.308778,0.003229
1.248716,1.000854,1.012677,0.581304,1.004365,-0.133914,0.309774,0.003234
1.249443,1.001173,1.003298,0.577839,1.004952,-0.129874,0.310354,0.003239
1.250122,1.002463,1.014188,0.610111,1.005284,-0.136572,0.310831,0.003244
1.250859,1.001193,1.023108,0.673938,1.004843,-0.139568,0.311769,0.003249
1.251560,1.000228,1.018761,0.770833,1.004365,-0.135720,0.312806,0.003255
1.252322,1.001634,1.037924,0.835215,1.004426,-0.134112,0.313670,0.003260
1.253022,1.003631,1.051469,0.842253,1.005133,-0.137517,0.314095,0.003265
1.253734,1.002256,1.033869,0.773831,1.005187,-0.137225,0.314616,0.003270
1.254459,1.000370,1.036067,0.673543,1.004652,-0.140013,0.315687,0.003275
1.255161,1.000619,1.036996,0.638289,1.004312,-0.138086,0.316573,0.003280
1.255864,1.001795,1.054942,0.575543,1.004689,-0.136456,0.317370,0.003286
1.256561,1.001103,1.014048,0.636384,1.005343,-0.133728,0.317719,0.003291
1.257275,1.002240,1.054003,0.646548,1.005153,-0.142890,0.318429,0.003296
1.257995,1.000140,1.053129,0.771570,1.004611,-0.141096,0.319565,0.003301
1.258716,1.001429,1.067174,0.809538,1.004390,-0.139635,0.320425,0.003306
1.259354,1.001726,1.064341,0.891519,1.004970,-0.135196,0.320971,0.003311
1.260060,1.003758,1.079379,0.807502,1.005396,-0.142412,0.321314,0.003316
1.260759,1.000974,1.061010,0.759022,1.005060,-0.140999,0.322126,0.003321
1.261484,1.000226,1.071664,0.660867,1.004531,-0.142603,0.323087,0.003326
1.262237,1.000176,1.067028,0.619338,1.004475,-0.137428,0.324019,0.003332
1.262879,1.001662,1.075082,0.590902,1.005130,-0.139475,0.324429,0.003337
1.263560,1.002336,1.073628,0.685000,1.005304,-0.143401,0.324899,0.003342
1.264332,0.999707,1.070026,0.720784,1.004800,-0.141829,0.325925,0.003347
1.265068,1.000429,1.082194,0.773845,1.004297,-0.142401,0.326806,0.003352
1.265747,1.001052,1.096136,0.901371,1.004500,-0.139007,0.327589,0.003357
1.266460,1.003038,1.104469,0.835895,1.005112,-0.143162,0.327901,0.003362
1.267134,1.001911,1.098244,0.814125,1.005034,-0.143851,0.328402,0.003367
1.267868,1.000367,1.104787,0.693808,1.004435,-0.148055,0.329405,0.003373
1.268611,0.998967,1.073641,0.672417,1.004148,-0.138573,0.330271,0.003378
1.269264,1.001396,1.108913,0.594426,1.004526,-0.142113,0.330918,0.003383
1.269949,1.001763,1.092390,0.680835,1.005083,-0.144104,0.331263,0.003388
1.270659,1.001356,1.105812,0.681748,1.004848,-0.146748,0.331971,0.003393
1.271397,1.000141,1.110488,0.805224,1.004304,-0.146850,0.333009,0.003399
1.272137,0.999961,1.099180,0.856863,1.004195,-0.139868,0.333862,0.003404
1.272836,1.001752,1.120828,0.892186,1.004819,-0.142664,0.334315,0.003409
1.273478,1.003026,1.124469,0.827351,1.005169,-0.146962,0.334656,0.003414
1.274181,1.000703,1.123276,0.791190,1.004785,-0.148085,0.335472,0.003419
1.274929,0.999389,1.109808,0.680944,1.004318,-0.144510,0.336410,0.003425
1.275663,1.000690,1.133440,0.642506,1.004336,-0.146177,0.337286,0.003430
1.276325,1.001309,1.119506,0.636812,1.005064,-0.143659,0.337627,0.003435
1.277036,1.001723,1.121464,0.694070,1.005217,-0.147734,0.338065,0.003440
1.277728,0.999642,1.128689,0.757673,1.004707,-0.148545,0.339095,0.003446
1.278460,1.000992,1.152725,0.839149,1.004254,-0.150040,0.339930,0.003451
1.279131,1.000157,1.138643,0.900281,1.004487,-0.142958,0.340654,0.003456
1.279762,1.003554,1.173670,0.928770,1.005116,-0.150971,0.340873,0.003461
1.280481,1.001907,1.151864,0.808538,1.005064,-0.149893,0.341368,0.003466
1.281205,0.999459,1.150493,0.744481,1.004492,-0.150814,0.342330,0.003472
1.281938,0.999906,1.149449,0.683119,1.004149,-0.148014,0.343145,0.003477
1.282646,1.000369,1.157357,0.642050,1.004528,-0.145601,0.343762,0.003482
1.283278,1.001965,1.162416,0.643183,1.005029,-0.151404,0.343965,0.003487
1.283982,1.000963,1.157712,0.748572,1.004766,-0.151856,0.344640,0.003492
1.284732,0.998980,1.156208,0.817400,1.004178,-0.150316,0.345671,0.003498
1.285462,1.000730,1.177397,0.878071,1.003960,-0.150107,0.346388,0.003503
1.286138,1.001351,1.173690,0.960907,1.004587,-0.147013,0.346793,0.003509
1.286849,1.002896,1.192291,0.867334,1.004875,-0.154581,0.347041,0.003514
1.287540,1.000099,1.169133,0.809553,1.004471,-0.152079,0.347788,0.003519
1.288268,1.000230,1.187288,0.689207,1.003954,-0.155646,0.348665,0.003524
1.289013,0.998358,1.147317,0.684743,1.004038,-0.142579,0.349436,0.003530
1.289659,1.001812,1.187475,0.646077,1.004680,-0.153088,0.349704,0.003535
1.290335,1.001423,1.172261,0.720163,1.004882,-0.152462,0.350108,0.003540
1.291059,0.999706,1.181449,0.766764,1.004386,-0.154737,0.350978,0.003545
1.291760,1.000186,1.190760,0.888866,1.003980,-0.152762,0.351895,0.003551
1.292463,0.999893,1.184319,0.906916,1.004207,-0.147712,0.352509,0.003556
1.293140,1.001744,1.188480,0.935881,1.004914,-0.150833,0.352708,0.003561
1.293840,1.002545,1.213728,0.855189,1.004869,-0.157548,0.353188,0.003566
1.294540,0.998985,1.187831,0.782880,1.004347,-0.154047,0.354050,0.003572
1.295274,0.999315,1.194243,0.695971,1.004015,-0.152304,0.354944,0.003577
1.295970,1.000489,1.205867,0.676516,1.004443,-0.152336,0.355524,0.003583
1.296676,1.002179,1.208565,0.672633,1.004965,-0.155754,0.355722,0.003588
1.297415,1.000147,1.198473,0.780082,1.004733,-0.155131,0.356385,0.003593
1.298132,0.999256,1.212660,0.824691,1.004136,-0.156906,0.357329,0.003599
1.298818,1.000904,1.234567,0.932114,1.003925,-0.156496,0.358058,0.003604
1.299478,1.000820,1.219250,0.930342,1.004521,-0.151592,0.358430,0.003609
1.300152,1.002683,1.240588,0.943706,1.004842,-0.158182,0.358545,0.003614
1.300860,1.000388,1.229246,0.798500,1.004429,-0.159510,0.359293,0.003619
1.301586,0.999026,1.222463,0.771999,1.003913,-0.157162,0.360069,0.003625
1.302262,0.999968,1.234604,0.669461,1.003824,-0.155832,0.360834,0.003630
1.302936,1.000488,1.222590,0.676194,1.004475,-0.152850,0.361072,0.003635
1.303614,1.001345,1.227361,0.743633,1.004684,-0.159243,0.361289,0.003640
1.304337,0.999068,1.222432,0.808220,1.004222,-0.156875,0.362182,0.003646
1.305072,0.999693,1.237170,0.845714,1.003708,-0.158565,0.362903,0.003651
1.305747,1.000544,1.250812,1.009406,1.003864,-0.155345,0.363564,0.003657
1.306462,1.001676,1.249473,0.931253,1.004537,-0.157320,0.363671,0.003662
1.307135,1.001479,1.243923,0.901858,1.004571,-0.158315,0.363966,0.003667
1.307859,0.999561,1.252555,0.782488,1.004012,-0.162964,0.364821,0.003672
1.308561,0.998229,1.221126,0.755280,1.003698,-0.152735,0.365539,0.003678
1.309264,1.000066,1.254099,0.658002,1.004010,-0.157481,0.366114,0.003683
1.309939,1.001009,1.237167,0.738230,1.004655,-0.157804,0.366254,0.003689
1.310657,1.000811,1.250171,0.749103,1.004509,-0.160910,0.366749,0.003694
1.311359,0.999452,1.260122,0.882694,1.003944,-0.161991,0.367725,0.003699
1.312116,0.999862,1.261058,0.919203,1.003707,-0.158190,0.368376,0.003705
1.312817,0.999753,1.253121,0.996483,1.004275,-0.154676,0.368736,0.003710
1.313462,1.002781,1.278621,0.922292,1.004661,-0.162829,0.368863,0.003715
1.314140,1.000036,1.266868,0.882808,1.004331,-0.162136,0.369413,0.003721
1.314869,0.999274,1.270882,0.746397,1.003758,-0.162192,0.370284,0.003726
1.315580,0.999036,1.263379,0.742517,1.003659,-0.158636,0.370980,0.003732
1.316274,1.000636,1.269106,0.679569,1.004295,-0.158272,0.371209,0.003737
1.317038,1.000835,1.268439,0.754031,1.004491,-0.162460,0.371412,0.003742
1.317727,0.999122,1.272324,0.823279,1.003974,-0.162869,0.372257,0.003748
1.318439,0.999603,1.283137,0.896827,1.003490,-0.162334,0.372959,0.003753
1.319163,0.999220,1.273733,1.006121,1.003665,-0.155891,0.373558,0.003759
1.319823,1.002738,1.314078,0.986004,1.004271,-0.166638,0.373605,0.003764
1.320534,1.000853,1.286080,0.902292,1.004283,-0.162669,0.373869,0.003769
1.321240,0.999001,1.286261,0.808275,1.003729,-0.164817,0.374716,0.003775
1.321938,0.999242,1.284788,0.755519,1.003381,-0.162353,0.375335,0.003780
1.322651,0.999124,1.279670,0.700130,1.003753,-0.157301,0.375861,0.003786
1.323321,1.000872,1.286777,0.721940,1.004327,-0.163652,0.375877,0.003791
1.323969,1.000714,1.292320,0.819869,1.004175,-0.166304,0.376327,0.003796
1.324732,0.997985,1.281547,0.867729,1.003631,-0.161859,0.377208,0.003802
1.325438,1.000775,1.321522,0.967159,1.003341,-0.166704,0.377823,0.003807
1.326132,0.999842,1.296850,1.005497,1.003903,-0.158964,0.378115,0.003812
1.326778,1.001750,1.308210,0.982337,1.004391,-0.164614,0.378112,0.003817
1.327475,1.000752,1.311549,0.852419,1.004088,-0.167678,0.378673,0.003823
1.328201,0.998472,1.300595,0.823372,1.003566,-0.164556,0.379332,0.003828
1.328917,0.998776,1.301546,0.720159,1.003432,-0.161851,0.380053,0.003834
1.329563,0.999750,1.301471,0.741860,1.004058,-0.161583,0.380249,0.003839
1.330260,1.001428,1.313307,0.735242,1.004349,-0.167341,0.380322,0.003844
1.330999,0.999269,1.309440,0.855774,1.003915,-0.166696,0.381038,0.003850
1.331714,0.998913,1.315393,0.896613,1.003377,-0.165776,0.381773,0.003855
1.332423,0.999705,1.328435,0.998777,1.003376,-0.164499,0.382284,0.003861
1.333079,1.001126,1.325631,0.984083,1.004054,-0.165158,0.382351,0.003866
1.333748,1.001498,1.337893,0.978100,1.004115,-0.168247,0.382430,0.003871
1.334468,0.999326,1.329641,0.813975,1.003555,-0.169898,0.383216,0.003876
1.335178,0.998354,1.315765,0.809639,1.003128,-0.165147,0.383779,0.003882
1.335864,0.999501,1.331638,0.687914,1.003301,-0.164052,0.384322,0.003887
1.336540,0.999431,1.301573,0.761434,1.003959,-0.161905,0.384316,0.003892
1.337259,1.000946,1.336866,0.782025,1.003880,-0.171371,0.384543,0.003898
1.337940,0.998438,1.326828,0.898678,1.003327,-0.168428,0.385426,0.003903
1.338667,0.999090,1.326792,0.922710,1.002991,-0.164828,0.385957,0.003909
1.339356,0.999783,1.337370,1.073942,1.003405,-0.163616,0.386322,0.003914
1.340061,1.001961,1.349197,0.968703,1.003944,-0.169279,0.386283,0.003919
1.340724,1.000196,1.339279,0.928832,1.003763,-0.168763,0.386597,0.003925
1.341459,0.998872,1.344471,0.808768,1.003200,-0.171831,0.387362,0.003930
1.342133,0.997784,1.317707,0.792567,1.003028,-0.162146,0.387953,0.003935
1.342862,1.000462,1.354596,0.706601,1.003550,-0.169767,0.388206,0.003941
1.343521,1.001114,1.337092,0.764294,1.004029,-0.168836,0.388206,0.003946
1.344223,0.999259,1.334841,0.842250,1.003738,-0.168643,0.388714,0.003951
1.344933,0.998241,1.341920,0.920868,1.003196,-0.168853,0.389485,0.003957
1.345629,1.000185,1.369366,1.016294,1.003045,-0.170408,0.389977,0.003962
1.346278,1.000296,1.356893,1.020461,1.003692,-0.167462,0.390090,0.003967
1.346951,1.002130,1.371645,1.020087,1.004000,-0.171955,0.390016,0.003973
1.347667,0.999450,1.359982,0.852628,1.003559,-0.172886,0.390643,0.003978
1.348384,0.998176,1.350533,0.843298,1.003076,-0.168712,0.391194,0.003984
1.349065,0.999373,1.368689,0.720535,1.003038,-0.169280,0.391767,0.003989
1.349740,0.999022,1.339456,0.754718,1.003715,-0.164564,0.391740,0.003994
1.350460,1.001065,1.369302,0.777373,1.003784,-0.174324,0.391766,0.003999
1.351180,0.998674,1.364645,0.907169,1.003226,-0.172397,0.392572,0.004005
1.351883,0.998701,1.361370,0.921078,1.002756,-0.169093,0.393036,0.004011
1.352563,0.999746,1.378866,1.092128,1.002962,-0.168727,0.393432,0.004016
1.353262,1.001213,1.381168,1.001650,1.003556,-0.171773,0.393284,0.004021
1.353959,1.000461,1.373986,0.976137,1.003472,-0.171824,0.393424,0.004026
1.354670,0.998982,1.381918,0.821733,1.002864,-0.176755,0.394099,0.004032
1.355411,0.997269,1.341198,0.811629,1.002601,-0.163743,0.394603,0.004037
1.356078,0.999429,1.373891,0.699923,1.002975,-0.169509,0.394883,0.004043
1.356738,1.000521,1.366640,0.804165,1.003513,-0.172149,0.394799,0.004048
1.357457,0.999768,1.369543,0.816346,1.003313,-0.172862,0.395098,0.004053
1.358159,0.998266,1.370844,0.940985,1.002767,-0.172502,0.395871,0.004059
1.358882,0.999103,1.375056,0.978993,1.002575,-0.169229,0.396300,0.004064
1.359564,0.999211,1.370528,1.083082,1.003188,-0.167626,0.396429,0.004069
1.360260,1.002521,1.398878,0.994672,1.003588,-0.176294,0.396339,0.004075
1.360940,0.999029,1.374474,0.933916,1.003287,-0.172576,0.396724,0.004080
1.361670,0.998410,1.380327,0.793647,1.002758,-0.173288,0.397424,0.004086
1.362369,0.998613,1.378622,0.805572,1.002713,-0.170357,0.397897,0.004091
1.363066,0.999856,1.379783,0.719644,1.003395,-0.170741,0.397887,0.004097
1.363810,0.999652,1.362128,0.834624,1.003627,-0.170303,0.397938,0.004102
1.364499,0.999110,1.396023,0.863496,1.003071,-0.177199,0.398564,0.004107
1.365212,0.999252,1.400509,0.979020,1.002606,-0.174723,0.399100,0.004113
1.365919,0.999152,1.397785,1.035028,1.002753,-0.171236,0.399474,0.004118
1.366561,1.001091,1.407609,1.091193,1.003405,-0.173492,0.399270,0.004124
1.367265,1.000789,1.403202,0.935090,1.003357,-0.175669,0.399369,0.004129
1.368004,0.998037,1.393215,0.894977,1.002790,-0.174763,0.399948,0.004134
1.368679,0.998893,1.401464,0.773160,1.002390,-0.174684,0.400421,0.004140
1.369336,0.998305,1.388003,0.767891,1.002691,-0.168122,0.400713,0.004145
1.370038,1.000685,1.406172,0.765472,1.003230,-0.177416,0.400482,0.004150
1.370734,0.999489,1.388227,0.854546,1.003098,-0.173446,0.400722,0.004155
1.371459,0.998139,1.401315,0.899059,1.002475,-0.176521,0.401299,0.004161
1.372167,0.998992,1.407490,1.038741,1.002196,-0.173812,0.401756,0.004166
1.372855,0.999980,1.411261,1.050177,1.002666,-0.171628,0.401831,0.004172
1.373522,1.001175,1.417756,1.035663,1.003135,-0.177440,0.401555,0.004177
1.374182,1.000191,1.413865,0.955925,1.002849,-0.177473,0.401851,0.004182
1.374931,0.997550,1.392420,0.840231,1.002324,-0.173098,0.402348,0.004187
1.375637,0.998682,1.406523,0.780612,1.002154,-0.175329,0.402825,0.004193
1.376333,0.998786,1.391267,0.765705,1.002812,-0.169213,0.402821,0.004198
1.377039,1.000181,1.394323,0.802668,1.003162,-0.175216,0.402655,0.004203
1.377715,0.998862,1.402971,0.871550,1.002763,-0.176423,0.403164,0.004209
1.378439,0.998575,1.409561,0.957759,1.002263,-0.175602,0.403703,0.004214
1.379127,0.997896,1.395328,1.044255,1.002295,-0.168605,0.404034,0.004219
1.379820,1.001546,1.436008,1.080012,1.002957,-0.179479,0.403879,0.004225
1.380519,1.000657,1.416070,0.979369,1.003114,-0.175984,0.403783,0.004230
1.381213,0.998474,1.410252,0.900145,1.002594,-0.176266,0.404351,0.004235
1.381936,0.997635,1.399487,0.844921,1.002156,-0.172749,0.404740,0.004241
1.382645,0.998391,1.413093,0.730691,1.002326,-0.171952,0.405114,0.004246
1.383324,1.000108,1.409385,0.778260,1.002957,-0.175357,0.404866,0.004252
1.384040,1.000244,1.424225,0.841313,1.002859,-0.180573,0.404931,0.004257
1.384734,0.997519,1.409265,0.929918,1.002284,-0.175564,0.405599,0.004262
1.385461,0.998811,1.420891,0.986976,1.001920,-0.174905,0.405931,0.004268
1.386151,0.999380,1.426148,1.128649,1.002345,-0.172775,0.406048,0.004273
1.386850,1.001589,1.442853,1.020705,1.002808,-0.179972,0.405780,0.004278
1.387524,0.999443,1.424382,0.967374,1.002562,-0.177437,0.405902,0.004283
1.388259,0.998153,1.425564,0.848677,1.001986,-0.179517,0.406446,0.004289
1.388925,0.998055,1.416449,0.800056,1.001798,-0.174631,0.406816,0.004294
1.389631,0.999437,1.424232,0.770028,1.002346,-0.175285,0.406823,0.004299
1.390279,1.000311,1.418973,0.794869,1.002754,-0.177318,0.406574,0.004305
1.391020,0.998573,1.413226,0.892320,1.002420,-0.176520,0.406900,0.004310
1.391732,0.997487,1.413806,0.964396,1.001893,-0.175121,0.407438,0.004315
1.392430,0.999663,1.444533,1.064068,1.001785,-0.178437,0.407708,0.004321
1.393078,0.999972,1.431539,1.063498,1.002475,-0.175521,0.407571,0.004326
1.393743,1.001293,1.439087,1.054334,1.002769,-0.178891,0.407276,0.004331
1.394461,0.998908,1.430127,0.889573,1.002332,-0.180071,0.407748,0.004336
1.395183,0.997638,1.419062,0.875237,1.001880,-0.175460,0.408066,0.004342
1.395870,0.998798,1.434838,0.750101,1.001923,-0.175309,0.408435,0.004347
1.396562,0.998309,1.401328,0.798119,1.002641,-0.171039,0.408181,0.004352
1.397264,1.000612,1.434207,0.810922,1.002690,-0.180896,0.408045,0.004357
1.397959,0.998455,1.437480,0.942207,1.002132,-0.180820,0.408680,0.004363
1.398683,0.997967,1.422086,0.952946,1.001709,-0.174203,0.408943,0.004368
1.399360,0.998718,1.437789,1.128118,1.001944,-0.174146,0.409120,0.004373
1.400060,1.001152,1.450452,1.037053,1.002515,-0.179776,0.408781,0.004378
1.400734,0.999813,1.438762,0.994385,1.002404,-0.178208,0.408727,0.004384
1.401468,0.998410,1.445555,0.863255,1.001775,-0.182795,0.409212,0.004389
1.402161,0.996791,1.407651,0.840555,1.001492,-0.170076,0.409510,0.004394
1.402864,0.999606,1.450399,0.735940,1.001839,-0.179101,0.409574,0.004400
1.403534,0.999835,1.428254,0.816782,1.002355,-0.178023,0.409273,0.004405
1.404240,0.999040,1.430123,0.859240,1.002101,-0.178645,0.409384,0.004410
1.404940,0.997482,1.428320,0.964148,1.001534,-0.177653,0.409931,0.004415
1.405662,0.998767,1.438352,1.020826,1.001328,-0.175710,0.410131,0.004421
1.406338,0.998955,1.431960,1.103414,1.001930,-0.174069,0.410037,0.004426
1.406979,1.002088,1.465325,1.033508,1.002258,-0.184122,0.409726,0.004431
1.407733,0.998319,1.429020,0.946395,1.001938,-0.177692,0.409916,0.004436
1.408460,0.997911,1.435288,0.833744,1.001420,-0.179188,0.410377,0.004441
1.409144,0.997728,1.423807,0.822492,1.001423,-0.173755,0.410635,0.004447
1.409862,0.999296,1.432355,0.735761,1.002109,-0.176511,0.410376,0.004452
1.410522,1.000065,1.426940,0.840429,1.002341,-0.178424,0.410216,0.004457
1.411240,0.998523,1.440476,0.904847,1.001853,-0.181537,0.410636,0.004462
1.411960,0.997655,1.427933,1.007428,1.001429,-0.174555,0.410997,0.004468
1.412663,1.000023,1.469300,1.098626,1.001509,-0.181666,0.411155,0.004473
