All calculations,ESS 690V PLL Type 1 Model 3,PLL_WT1_690V_G,PLL_WT2_690V_G,PLL_WT3_690V_G,GG_01,GG_02
0.857580,0.998775,0.998669,0.998669,0.998678,0.998975,0.999010
0.858313,0.998803,0.998800,0.998800,0.998803,0.998976,0.999011
0.858962,0.998871,0.998941,0.998941,0.998978,0.998977,0.999012
0.859669,0.998771,0.998828,0.998828,0.998848,0.998978,0.999012
0.860359,0.998661,0.998842,0.998842,0.998839,0.998979,0.999013
0.861093,0.998788,0.998767,0.998767,0.998749,0.998980,0.999014
0.861839,0.998744,0.998714,0.998714,0.998765,0.998981,0.999015
0.862535,0.998850,0.998946,0.998946,0.998965,0.998982,0.999016
0.863166,0.998831,0.998796,0.998796,0.998861,0.998982,0.999017
0.863890,0.998754,0.998740,0.998740,0.998701,0.998983,0.999017
0.864598,0.998848,0.998842,0.998842,0.998839,0.998984,0.999018
0.865338,0.998844,0.998780,0.998780,0.998784,0.998985,0.999019
0.866044,0.998829,0.998837,0.998837,0.998869,0.998986,0.999020
0.866717,0.998745,0.998874,0.998874,0.998899,0.998987,0.999021
0.867387,0.998676,0.998638,0.998638,0.998650,0.998988,0.999022
0.868127,0.998808,0.998784,0.998784,0.998797,0.998989,0.999023
0.868870,0.998826,0.998947,0.998947,0.998988,0.998990,0.999024
0.869537,0.998849,0.998857,0.998857,0.998916,0.998991,0.999024
0.870242,0.998835,0.998857,0.998857,0.998799,0.998992,0.999025
0.870996,0.998807,0.998800,0.998800,0.998793,0.998993,0.999026
0.871685,0.998828,0.998712,0.998712,0.998725,0.998994,0.999027
0.872436,0.998882,0.998838,0.998838,0.998864,0.998995,0.999028
0.873076,0.998789,0.998934,0.998934,0.998959,0.998996,0.999029
0.873758,0.998679,0.998716,0.998716,0.998753,0.998997,0.999030
0.874492,0.998820,0.998787,0.998787,0.998766,0.998998,0.999031
0.875176,0.998797,0.998998,0.998998,0.998997,0.998999,0.999032
0.875864,0.998869,0.998823,0.998823,0.998870,0.999000,0.999032
0.876538,0.998860,0.998942,0.998942,0.998935,0.999001,0.999033
0.877240,0.998772,0.998777,0.998777,0.998759,0.999002,0.999034
0.877999,0.998871,0.998681,0.998681,0.998695,0.999003,0.999035
0.878683,0.998866,0.998889,0.998889,0.998910,0.999004,0.999036
0.879355,0.998860,0.998905,0.998905,0.998966,0.999005,0.999037
0.880052,0.998728,0.998890,0.998890,0.998869,0.999005,0.999038
0.880741,0.998725,0.998817,0.998817,0.998811,0.999006,0.999038
0.881485,0.998834,0.998757,0.998757,0.998766,0.999007,0.999039
0.882227,0.998828,0.998811,0.998811,0.998857,0.999008,0.999040
0.882880,0.998854,0.998947,0.998947,0.998974,0.999009,0.999041
0.883559,0.998866,0.998761,0.998761,0.998776,0.999010,0.999042
0.884299,0.998758,0.998755,0.998755,0.998741,0.999011,0.999043
0.885060,0.998895,0.998847,0.998847,0.998859,0.999012,0.999044
0.885736,0.998897,0.998909,0.998909,0.998941,0.999013,0.999045
0.886444,0.998782,0.998898,0.998898,0.998913,0.999014,0.999046
0.887115,0.998746,0.998841,0.998841,0.998854,0.999015,0.999046
0.887859,0.998788,0.998690,0.998690,0.998687,0.999016,0.999047
0.888560,0.998807,0.998819,0.998819,0.998856,0.999017,0.999048
0.889264,0.998909,0.998999,0.998999,0.999034,0.999018,0.999049
0.889937,0.998848,0.998818,0.998818,0.998868,0.999019,0.999050
0.890661,0.998811,0.998808,0.998808,0.998754,0.999020,0.999051
0.891394,0.998912,0.998861,0.998861,0.998869,0.999021,0.999052
0.892133,0.998897,0.998865,0.998865,0.998867,0.999022,0.999053
0.892842,0.998846,0.998898,0.998898,0.998923,0.999023,0.999054
0.893481,0.998779,0.998910,0.998910,0.998923,0.999024,0.999055
0.894241,0.998743,0.998729,0.998729,0.998726,0.999025,0.999056
0.894960,0.998809,0.998790,0.998790,0.998815,0.999026,0.999057
0.895669,0.998897,0.999003,0.999003,0.999030,0.999027,0.999058
0.896337,0.998873,0.998891,0.998891,0.998945,0.999028,0.999058
0.897033,0.998880,0.998913,0.998913,0.998850,0.999029,0.999059
0.897728,0.998791,0.998816,0.998816,0.998807,0.999030,0.999060
0.898462,0.998928,0.998682,0.998682,0.998709,0.999031,0.999061
0.899132,0.998921,0.998966,0.998966,0.998982,0.999032,0.999062
0.899773,0.998787,0.998882,0.998882,0.998961,0.999033,0.999063
0.900484,0.998785,0.998814,0.998814,0.998797,0.999034,0.999064
0.901201,0.998784,0.998916,0.998916,0.998892,0.999035,0.999065
0.901939,0.998864,0.998867,0.998867,0.998885,0.999036,0.999066
0.902651,0.998903,0.998903,0.998903,0.998948,0.999038,0.999067
0.903320,0.998863,0.998950,0.998950,0.998953,0.999038,0.999067
0.904059,0.998832,0.998753,0.998753,0.998747,0.999039,0.999068
0.904786,0.998900,0.998751,0.998751,0.998770,0.999041,0.999069
0.905483,0.998921,0.998928,0.998928,0.998957,0.999042,0.999070
0.906143,0.998882,0.998930,0.998930,0.999004,0.999043,0.999071
0.906852,0.998758,0.998921,0.998921,0.998891,0.999043,0.999072
0.907541,0.998781,0.998851,0.998851,0.998845,0.999044,0.999073
0.908283,0.998870,0.998811,0.998811,0.998824,0.999045,0.999074
0.909030,0.998884,0.998875,0.998875,0.998914,0.999047,0.999075
0.909675,0.998891,0.998990,0.998990,0.999022,0.999047,0.999076
0.910353,0.998902,0.998782,0.998782,0.998797,0.999048,0.999077
0.911101,0.998807,0.998772,0.998772,0.998771,0.999050,0.999078
0.911839,0.998952,0.998917,0.998917,0.998931,0.999051,0.999079
0.912535,0.998928,0.998932,0.998932,0.998969,0.999052,0.999080
0.913247,0.998791,0.998969,0.998969,0.998962,0.999053,0.999081
0.913914,0.998795,0.998876,0.998876,0.998879,0.999054,0.999082
0.914669,0.998850,0.998776,0.998776,0.998776,0.999055,0.999083
0.915361,0.998853,0.998881,0.998881,0.998909,0.999056,0.999084
0.916063,0.998948,0.999033,0.999033,0.999067,0.999057,0.999084
0.916739,0.998869,0.998851,0.998851,0.998887,0.999058,0.999085
0.917459,0.998859,0.998887,0.998887,0.998833,0.999059,0.999086
0.918183,0.998925,0.998915,0.998915,0.998916,0.999060,0.999087
0.918862,0.998947,0.998818,0.998818,0.998856,0.999061,0.999088
0.919569,0.998890,0.999005,0.999005,0.999005,0.999062,0.999089
0.920259,0.998769,0.998862,0.998862,0.998884,0.999063,0.999090
0.920941,0.998827,0.998775,0.998775,0.998780,0.999064,0.999091
0.921685,0.998900,0.998919,0.998919,0.998924,0.999065,0.999092
0.922347,0.998919,0.999055,0.999055,0.999085,0.999066,0.999093
0.923061,0.998916,0.998923,0.998923,0.998940,0.999067,0.999094
0.923759,0.998916,0.998944,0.998944,0.998911,0.999068,0.999095
0.924503,0.998857,0.998858,0.998858,0.998854,0.999069,0.999096
0.925260,0.998978,0.998761,0.998761,0.998797,0.999071,0.999097
0.925935,0.998947,0.999026,0.999026,0.999047,0.999072,0.999098
0.926566,0.998805,0.998899,0.998899,0.998971,0.999072,0.999099
0.927305,0.998829,0.998821,0.998821,0.998821,0.999073,0.999100
0.928006,0.998838,0.998948,0.998948,0.998928,0.999075,0.999101
0.928742,0.998904,0.998975,0.998975,0.998989,0.999076,0.999102
0.929462,0.998947,0.998918,0.998918,0.998955,0.999077,0.999103
0.930120,0.998896,0.998973,0.998973,0.998968,0.999078,0.999103
0.930869,0.998886,0.998779,0.998779,0.998783,0.999079,0.999104
0.931584,0.998931,0.998794,0.998794,0.998814,0.999080,0.999105
0.932279,0.998976,0.998992,0.998992,0.999020,0.999081,0.999106
0.932939,0.998913,0.998955,0.998955,0.999021,0.999082,0.999107
0.933642,0.998773,0.998986,0.998986,0.998948,0.999083,0.999108
0.934330,0.998853,0.998876,0.998876,0.998870,0.999084,0.999109
0.935081,0.998886,0.998827,0.998827,0.998854,0.999085,0.999110
0.935832,0.998949,0.998962,0.998962,0.998984,0.999086,0.999111
0.936473,0.998945,0.999025,0.999025,0.999043,0.999087,0.999112
0.937142,0.998924,0.998799,0.998799,0.998818,0.999088,0.999113
0.937886,0.998863,0.998891,0.998891,0.998871,0.999089,0.999114
0.938578,0.998998,0.999002,0.999002,0.999002,0.999090,0.999115
0.939334,0.998965,0.998933,0.998933,0.998996,0.999091,0.999116
0.940031,0.998819,0.999029,0.999029,0.999016,0.999092,0.999117
0.940685,0.998862,0.998883,0.998883,0.998877,0.999094,0.999118
0.941403,0.998852,0.998773,0.998773,0.998781,0.999095,0.999119
0.942115,0.998957,0.999050,0.999050,0.999095,0.999096,0.999120
0.942755,0.998978,0.999004,0.999004,0.999059,0.999097,0.999121
0.943451,0.998928,0.998967,0.998967,0.998930,0.999098,0.999122
0.944159,0.998923,0.998943,0.998943,0.998928,0.999099,0.999123
0.944912,0.998935,0.998852,0.998852,0.998853,0.999100,0.999124
0.945637,0.999001,0.998852,0.998852,0.998897,0.999101,0.999125
0.946281,0.998935,0.999060,0.999060,0.999096,0.999102,0.999126
0.946975,0.998793,0.998857,0.998857,0.998904,0.999103,0.999127
0.947730,0.998915,0.998860,0.998860,0.998841,0.999104,0.999128
0.948469,0.998867,0.998959,0.998959,0.998977,0.999105,0.999129
0.949149,0.998984,0.999057,0.999057,0.999093,0.999106,0.999130
0.949861,0.998935,0.998971,0.998971,0.998977,0.999107,0.999131
0.950540,0.998955,0.998963,0.998963,0.998952,0.999108,0.999132
0.951286,0.998891,0.998828,0.998828,0.998833,0.999109,0.999133
0.952017,0.999015,0.998810,0.998810,0.998835,0.999110,0.999134
0.952678,0.998975,0.999081,0.999081,0.999117,0.999111,0.999135
0.953337,0.998875,0.998927,0.998927,0.998995,0.999112,0.999136
0.954059,0.998834,0.998945,0.998945,0.998906,0.999113,0.999137
0.954787,0.998895,0.998987,0.998987,0.998972,0.999114,0.999138
0.955515,0.998959,0.998934,0.998934,0.998983,0.999116,0.999139
0.956213,0.999008,0.999047,0.999047,0.999054,0.999117,0.999140
0.956879,0.998946,0.998952,0.998952,0.998949,0.999118,0.999141
0.957584,0.998943,0.998803,0.998803,0.998824,0.999119,0.999142
0.958326,0.998938,0.998928,0.998928,0.998927,0.999120,0.999143
0.959037,0.999042,0.999073,0.999073,0.999096,0.999121,0.999144
0.959722,0.998943,0.998994,0.998994,0.999023,0.999122,0.999145
0.960385,0.998827,0.999030,0.999030,0.999018,0.999123,0.999146
0.961112,0.998937,0.998918,0.998918,0.998903,0.999124,0.999147
0.961839,0.998889,0.998831,0.998831,0.998869,0.999126,0.999148
0.962480,0.999015,0.999110,0.999110,0.999137,0.999127,0.999149
0.963145,0.998994,0.998977,0.998977,0.999052,0.999128,0.999150
0.963867,0.998928,0.998946,0.998946,0.998879,0.999129,0.999151
0.964597,0.999001,0.999014,0.999014,0.999009,0.999130,0.999152
0.965331,0.998987,0.998900,0.998900,0.998918,0.999131,0.999154
0.966015,0.999008,0.999013,0.999013,0.999044,0.999132,0.999154
0.966664,0.998901,0.999025,0.999025,0.999062,0.999133,0.999155
0.967366,0.998826,0.998823,0.998823,0.998845,0.999134,0.999156
0.968088,0.998977,0.998953,0.998953,0.998944,0.999135,0.999158
0.968824,0.998946,0.999092,0.999092,0.999135,0.999136,0.999159
0.969522,0.999005,0.999002,0.999002,0.999048,0.999137,0.999160
0.970215,0.999005,0.999053,0.999053,0.999022,0.999138,0.999161
0.970896,0.998895,0.998905,0.998905,0.998893,0.999139,0.999162
0.971640,0.999028,0.998813,0.998813,0.998827,0.999140,0.999163
0.972328,0.999026,0.999032,0.999032,0.999059,0.999141,0.999164
0.972960,0.998958,0.999046,0.999046,0.999122,0.999142,0.999165
0.973682,0.998891,0.998972,0.998972,0.998954,0.999143,0.999166
0.974406,0.998880,0.998974,0.998974,0.998969,0.999144,0.999167
0.975131,0.998974,0.998976,0.998976,0.998977,0.999145,0.999168
0.975852,0.999014,0.998990,0.998990,0.999046,0.999147,0.999169
0.976537,0.999024,0.999113,0.999113,0.999119,0.999148,0.999170
0.977268,0.998936,0.998930,0.998930,0.998919,0.999149,0.999171
0.977999,0.999024,0.998814,0.998814,0.998825,0.999150,0.999172
0.978714,0.999018,0.999028,0.999028,0.999038,0.999151,0.999173
0.979366,0.999023,0.999099,0.999099,0.999148,0.999152,0.999174
0.980079,0.998925,0.999010,0.999010,0.999019,0.999153,0.999175
0.980793,0.998858,0.999027,0.999027,0.999015,0.999154,0.999176
0.981530,0.999039,0.998987,0.998987,0.998982,0.999155,0.999177
0.982222,0.998974,0.998959,0.998959,0.998993,0.999157,0.999179
0.982863,0.999053,0.999129,0.999129,0.999163,0.999158,0.999180
0.983544,0.999007,0.998951,0.998951,0.998986,0.999159,0.999181
0.984286,0.998926,0.998964,0.998964,0.998913,0.999160,0.999182
0.984991,0.999075,0.999044,0.999044,0.999053,0.999161,0.999183
0.985717,0.999044,0.999008,0.999008,0.999047,0.999162,0.999184
0.986371,0.998984,0.999105,0.999105,0.999116,0.999163,0.999185
0.987067,0.998883,0.998975,0.998975,0.998993,0.999164,0.999186
0.987791,0.998919,0.998848,0.998848,0.998851,0.999165,0.999187
0.988513,0.998995,0.999034,0.999034,0.999056,0.999166,0.999188
0.989221,0.999045,0.999156,0.999156,0.999201,0.999167,0.999189
0.989874,0.999004,0.999026,0.999026,0.999038,0.999168,0.999190
0.990559,0.999029,0.999051,0.999051,0.999025,0.999169,0.999191
0.991286,0.998956,0.998912,0.998912,0.998915,0.999170,0.999192
0.992025,0.999090,0.998861,0.998861,0.998888,0.999171,0.999193
0.992719,0.999048,0.999154,0.999154,0.999192,0.999172,0.999194
0.993351,0.998922,0.998994,0.998994,0.999072,0.999173,0.999195
0.994061,0.998938,0.998984,0.998984,0.998946,0.999174,0.999196
0.994789,0.998954,0.999058,0.999058,0.999045,0.999176,0.999197
0.995515,0.999022,0.999013,0.999013,0.999055,0.999177,0.999198
0.996230,0.999077,0.999099,0.999099,0.999116,0.999178,0.999200
0.996880,0.998999,0.999046,0.999046,0.999044,0.999179,0.999201
0.997589,0.999037,0.998862,0.998862,0.998870,0.999180,0.999202
0.998326,0.999002,0.998986,0.998986,0.999000,0.999181,0.999203
0.999062,0.999108,0.999123,0.999123,0.999151,0.999182,0.999204
0.999725,0.999017,0.999068,0.999068,0.999109,0.999183,0.999205
1.000434,0.998897,0.999156,0.999156,0.999129,0.999184,0.999205
1.001113,0.998982,0.999046,0.999046,0.999019,0.999182,0.999204
1.001817,0.998897,0.998812,0.998812,0.998831,0.999179,0.999201
1.002535,0.998977,0.999130,0.999130,0.999144,0.999174,0.999197
1.003163,0.998936,0.999014,0.999014,0.999080,0.999170,0.999193
1.003883,0.998813,0.998832,0.998832,0.998795,0.999165,0.999188
1.004640,0.998868,0.998936,0.998936,0.998939,0.999160,0.999183
1.005339,0.998849,0.998899,0.998899,0.998898,0.999155,0.999179
1.006035,0.998860,0.998896,0.998896,0.998950,0.999150,0.999174
1.006678,0.998743,0.998950,0.998950,0.999004,0.999146,0.999170
1.007359,0.998672,0.998738,0.998738,0.998798,0.999141,0.999165
1.008090,0.998796,0.998881,0.998881,0.998880,0.999136,0.999160
1.008838,0.998763,0.999006,0.999006,0.999060,0.999131,0.999156
1.009522,0.998826,0.998924,0.998924,0.998979,0.999126,0.999151
1.010211,0.998822,0.998963,0.998963,0.998962,0.999121,0.999147
1.010894,0.998726,0.998828,0.998828,0.998818,0.999117,0.999142
1.011640,0.998856,0.998678,0.998678,0.998713,0.999112,0.999137
1.012326,0.998845,0.998933,0.998933,0.998977,0.999107,0.999133
1.012963,0.998790,0.998949,0.998949,0.999040,0.999102,0.999129
1.013681,0.998714,0.998878,0.998878,0.998882,0.999098,0.999124
1.014407,0.998699,0.998894,0.998894,0.998910,0.999093,0.999120
1.015131,0.998797,0.998874,0.998874,0.998893,0.999088,0.999115
1.015850,0.998831,0.998862,0.998862,0.998933,0.999084,0.999111
1.016537,0.998843,0.999021,0.999021,0.999049,0.999079,0.999106
1.017259,0.998782,0.998801,0.998801,0.998800,0.999074,0.999102
1.017959,0.998772,0.998758,0.998758,0.998795,0.999070,0.999097
1.018668,0.998841,0.998920,0.998920,0.998942,0.999065,0.999093
1.019351,0.998854,0.998980,0.998980,0.999050,0.999060,0.999088
1.020048,0.998738,0.998959,0.998959,0.998961,0.999056,0.999084
1.020724,0.998712,0.998878,0.998878,0.998907,0.999051,0.999079
1.021459,0.998763,0.998756,0.998756,0.998780,0.999047,0.999075
1.022132,0.998805,0.998946,0.998946,0.998995,0.999042,0.999070
1.022833,0.998855,0.999009,0.999009,0.999072,0.999038,0.999066
1.023479,0.998768,0.998863,0.998863,0.998887,0.999033,0.999062
1.024217,0.998805,0.998911,0.998911,0.998886,0.999029,0.999057
1.024930,0.998782,0.998842,0.998842,0.998851,0.999024,0.999052
1.025637,0.998877,0.998764,0.998764,0.998818,0.999019,0.999048
1.026280,0.998809,0.999010,0.999010,0.999063,0.999015,0.999044
1.026948,0.998678,0.998814,0.998814,0.998894,0.999011,0.999039
1.027669,0.998756,0.998815,0.998815,0.998801,0.999006,0.999035
1.028379,0.998730,0.998941,0.998941,0.998967,0.999001,0.999030
1.029081,0.998826,0.998885,0.998885,0.998955,0.998997,0.999026
1.029813,0.998838,0.998974,0.998974,0.998990,0.998992,0.999021
1.030478,0.998765,0.998850,0.998850,0.998853,0.998988,0.999017
1.031195,0.998802,0.998704,0.998704,0.998731,0.998983,0.999012
1.031924,0.998810,0.998865,0.998865,0.998903,0.998978,0.999007
1.032621,0.998851,0.998992,0.998992,0.999040,0.998973,0.999003
1.033337,0.998735,0.998875,0.998875,0.998958,0.998969,0.998998
1.034059,0.998692,0.998881,0.998881,0.998858,0.998964,0.998994
1.034791,0.998747,0.998887,0.998887,0.998897,0.998959,0.998989
1.035515,0.998794,0.998858,0.998858,0.998918,0.998955,0.998985
1.036214,0.998845,0.998941,0.998941,0.998979,0.998950,0.998980
1.036879,0.998792,0.998885,0.998885,0.998906,0.998946,0.998976
1.037559,0.998771,0.998720,0.998720,0.998750,0.998941,0.998971
1.038285,0.998756,0.998873,0.998873,0.998880,0.998937,0.998967
1.038965,0.998872,0.998960,0.998960,0.998992,0.998932,0.998962
1.039663,0.998797,0.998901,0.998901,0.998943,0.998928,0.998958
1.040321,0.998703,0.998933,0.998933,0.998964,0.998924,0.998954
1.041040,0.998698,0.998718,0.998718,0.998739,0.998919,0.998949
1.041740,0.998761,0.998827,0.998827,0.998867,0.998915,0.998944
1.042465,0.998828,0.999008,0.999008,0.999055,0.998910,0.998940
1.043137,0.998808,0.998904,0.998904,0.998977,0.998906,0.998936
1.043837,0.998800,0.998904,0.998904,0.998855,0.998901,0.998931
1.044531,0.998742,0.998833,0.998833,0.998834,0.998897,0.998927
1.045261,0.998836,0.998707,0.998707,0.998744,0.998892,0.998922
1.045931,0.998849,0.998964,0.998964,0.998995,0.998888,0.998918
1.046563,0.998733,0.998890,0.998890,0.998980,0.998884,0.998913
1.047283,0.998704,0.998831,0.998831,0.998830,0.998879,0.998909
1.048001,0.998714,0.998888,0.998888,0.998893,0.998875,0.998904
1.048732,0.998796,0.998868,0.998868,0.998906,0.998870,0.998900
1.049435,0.998825,0.998890,0.998890,0.998926,0.998866,0.998895
1.050079,0.998760,0.998924,0.998924,0.998957,0.998861,0.998891
1.050804,0.998775,0.998750,0.998750,0.998763,0.998857,0.998886
1.051587,0.998796,0.998738,0.998738,0.998772,0.998852,0.998882
1.052282,0.998831,0.998914,0.998914,0.998953,0.998847,0.998877
1.052962,0.998784,0.998902,0.998902,0.998990,0.998843,0.998872
1.053665,0.998689,0.998871,0.998871,0.998863,0.998838,0.998868
1.054408,0.998678,0.998853,0.998853,0.998857,0.998834,0.998863
1.055136,0.998772,0.998845,0.998845,0.998856,0.998829,0.998859
1.055851,0.998806,0.998810,0.998810,0.998877,0.998824,0.998854
1.056522,0.998788,0.998978,0.998978,0.998996,0.998820,0.998850
1.057177,0.998787,0.998750,0.998750,0.998754,0.998816,0.998845
1.057931,0.998705,0.998739,0.998739,0.998760,0.998811,0.998841
1.058660,0.998826,0.998874,0.998874,0.998897,0.998806,0.998836
1.059336,0.998827,0.998911,0.998911,0.998962,0.998802,0.998832
1.060046,0.998697,0.998921,0.998921,0.998931,0.998798,0.998827
1.060715,0.998695,0.998827,0.998827,0.998848,0.998793,0.998823
1.061440,0.998712,0.998687,0.998687,0.998699,0.998789,0.998818
1.062132,0.998761,0.998860,0.998860,0.998900,0.998784,0.998814
1.062862,0.998831,0.998976,0.998976,0.999023,0.998780,0.998809
1.063535,0.998745,0.998805,0.998805,0.998849,0.998776,0.998805
1.064240,0.998743,0.998837,0.998837,0.998784,0.998771,0.998801
1.064933,0.998770,0.998836,0.998836,0.998834,0.998767,0.998796
1.065637,0.998831,0.998706,0.998706,0.998751,0.998762,0.998792
1.066323,0.998784,0.998969,0.998969,0.999003,0.998758,0.998787
1.066958,0.998637,0.998769,0.998769,0.998839,0.998754,0.998783
1.067668,0.998737,0.998766,0.998766,0.998745,0.998749,0.998779
1.068388,0.998700,0.998900,0.998900,0.998911,0.998745,0.998774
1.069071,0.998785,0.998806,0.998806,0.998873,0.998741,0.998770
1.069762,0.998798,0.998932,0.998932,0.998940,0.998736,0.998765
1.070466,0.998736,0.998797,0.998797,0.998791,0.998732,0.998761
1.071190,0.998753,0.998685,0.998685,0.998700,0.998727,0.998756
1.071925,0.998768,0.998790,0.998790,0.998816,0.998722,0.998751
1.072663,0.998816,0.998924,0.998924,0.998969,0.998718,0.998747
1.073332,0.998720,0.998809,0.998809,0.998888,0.998714,0.998742
1.074040,0.998629,0.998826,0.998826,0.998789,0.998709,0.998738
1.074759,0.998705,0.998810,0.998810,0.998807,0.998704,0.998733
1.075483,0.998744,0.998783,0.998783,0.998834,0.998700,0.998729
1.076214,0.998795,0.998865,0.998865,0.998884,0.998696,0.998724
1.076864,0.998737,0.998826,0.998826,0.998842,0.998691,0.998720
1.077559,0.998717,0.998661,0.998661,0.998684,0.998687,0.998715
1.078271,0.998694,0.998798,0.998798,0.998787,0.998682,0.998711
1.079028,0.998822,0.998896,0.998896,0.998923,0.998678,0.998706
1.079675,0.998753,0.998825,0.998825,0.998857,0.998673,0.998702
1.080339,0.998640,0.998875,0.998875,0.998885,0.998669,0.998698
1.081068,0.998677,0.998693,0.998693,0.998697,0.998665,0.998693
1.081809,0.998677,0.998694,0.998694,0.998718,0.998660,0.998689
1.082521,0.998770,0.998926,0.998926,0.998954,0.998656,0.998684
1.083161,0.998772,0.998866,0.998866,0.998920,0.998651,0.998680
1.083885,0.998682,0.998725,0.998725,0.998702,0.998647,0.998675
1.084606,0.998734,0.998770,0.998770,0.998749,0.998643,0.998671
1.085360,0.998762,0.998802,0.998802,0.998785,0.998638,0.998666
1.086048,0.998786,0.998758,0.998758,0.998801,0.998634,0.998662
1.086720,0.998688,0.998893,0.998893,0.998919,0.998630,0.998658
1.087372,0.998580,0.998641,0.998641,0.998682,0.998625,0.998653
1.088113,0.998736,0.998730,0.998730,0.998717,0.998621,0.998649
1.088820,0.998691,0.998934,0.998934,0.998941,0.998616,0.998644
1.089465,0.998762,0.998785,0.998785,0.998840,0.998612,0.998640
1.090138,0.998745,0.998873,0.998873,0.998866,0.998608,0.998636
1.090868,0.998640,0.998677,0.998677,0.998666,0.998604,0.998631
1.091601,0.998747,0.998606,0.998606,0.998625,0.998599,0.998627
1.092316,0.998749,0.998816,0.998816,0.998840,0.998595,0.998622
1.092956,0.998723,0.998834,0.998834,0.998895,0.998590,0.998618
1.093664,0.998620,0.998773,0.998773,0.998762,0.998586,0.998613
1.094409,0.998594,0.998755,0.998755,0.998755,0.998581,0.998609
1.095113,0.998725,0.998706,0.998706,0.998706,0.998577,0.998604
1.095844,0.998711,0.998712,0.998712,0.998761,0.998572,0.998600
1.096479,0.998712,0.998879,0.998879,0.998899,0.998568,0.998596
1.097160,0.998714,0.998658,0.998658,0.998675,0.998564,0.998591
1.097899,0.998602,0.998679,0.998679,0.998659,0.998559,0.998587
1.098639,0.998767,0.998780,0.998780,0.998791,0.998555,0.998582
1.099336,0.998741,0.998797,0.998797,0.998830,0.998550,0.998578
1.100034,0.998630,0.998828,0.998828,0.998829,0.998546,0.998574
1.100683,0.998613,0.998711,0.998711,0.998721,0.998542,0.998569
1.101398,0.998614,0.998574,0.998574,0.998571,0.998538,0.998565
1.102138,0.998664,0.998750,0.998750,0.998787,0.998533,0.998560
1.102865,0.998747,0.998885,0.998885,0.998918,0.998529,0.998556
1.103539,0.998679,0.998702,0.998702,0.998746,0.998524,0.998551
1.104261,0.998622,0.998703,0.998703,0.998636,0.998520,0.998547
1.104987,0.998711,0.998769,0.998769,0.998762,0.998515,0.998542
1.105682,0.998717,0.998683,0.998683,0.998706,0.998511,0.998538
1.106367,0.998690,0.998826,0.998826,0.998831,0.998507,0.998534
1.107039,0.998548,0.998699,0.998699,0.998721,0.998503,0.998530
1.107731,0.998591,0.998602,0.998602,0.998626,0.998498,0.998525
1.108484,0.998672,0.998758,0.998758,0.998746,0.998494,0.998521
1.109146,0.998678,0.998848,0.998848,0.998873,0.998490,0.998516
1.109840,0.998705,0.998764,0.998764,0.998779,0.998486,0.998512
1.110522,0.998614,0.998727,0.998727,0.998708,0.998481,0.998508
1.111268,0.998639,0.998590,0.998590,0.998580,0.998477,0.998503
1.112013,0.998703,0.998588,0.998588,0.998603,0.998472,0.998499
1.112721,0.998700,0.998824,0.998824,0.998830,0.998468,0.998494
1.113356,0.998591,0.998701,0.998701,0.998788,0.998463,0.998490
1.114059,0.998566,0.998668,0.998668,0.998623,0.998459,0.998486
1.114796,0.998568,0.998726,0.998726,0.998721,0.998455,0.998481
1.115533,0.998646,0.998692,0.998692,0.998714,0.998450,0.998477
1.116235,0.998685,0.998718,0.998718,0.998741,0.998446,0.998473
1.116879,0.998616,0.998741,0.998741,0.998755,0.998442,0.998468
1.117585,0.998643,0.998550,0.998550,0.998535,0.998437,0.998464
1.118331,0.998609,0.998602,0.998602,0.998617,0.998433,0.998459
1.119066,0.998700,0.998749,0.998749,0.998772,0.998428,0.998455
1.119739,0.998648,0.998713,0.998713,0.998772,0.998424,0.998451
1.120445,0.998501,0.998748,0.998748,0.998709,0.998420,0.998446
1.121127,0.998568,0.998635,0.998635,0.998629,0.998416,0.998442
1.121868,0.998614,0.998577,0.998577,0.998597,0.998411,0.998437
1.122627,0.998634,0.998701,0.998701,0.998727,0.998407,0.998433
1.123271,0.998649,0.998770,0.998770,0.998787,0.998402,0.998429
1.123955,0.998599,0.998549,0.998549,0.998561,0.998398,0.998424
1.124701,0.998544,0.998632,0.998632,0.998594,0.998394,0.998420
1.125386,0.998684,0.998719,0.998719,0.998717,0.998389,0.998416
1.126120,0.998656,0.998667,0.998667,0.998708,0.998385,0.998411
1.126761,0.998559,0.998774,0.998774,0.998755,0.998381,0.998407
1.127459,0.998476,0.998551,0.998551,0.998558,0.998377,0.998403
1.128140,0.998554,0.998513,0.998513,0.998520,0.998373,0.998399
1.128877,0.998596,0.998760,0.998760,0.998785,0.998368,0.998395
1.129536,0.998649,0.998707,0.998707,0.998740,0.998364,0.998390
1.130246,0.998628,0.998721,0.998721,0.998688,0.998360,0.998386
1.130925,0.998500,0.998593,0.998593,0.998560,0.998356,0.998382
1.131659,0.998598,0.998506,0.998506,0.998508,0.998351,0.998378
1.132338,0.998645,0.998600,0.998600,0.998612,0.998347,0.998373
1.133061,0.998603,0.998732,0.998732,0.998767,0.998343,0.998369
1.133718,0.998503,0.998592,0.998592,0.998621,0.998339,0.998365
1.134416,0.998479,0.998604,0.998604,0.998575,0.998335,0.998361
1.135140,0.998553,0.998632,0.998632,0.998614,0.998330,0.998356
1.135862,0.998596,0.998580,0.998580,0.998642,0.998326,0.998352
