All calculations,ESS 690V PLL Type 1 Model 3,PLL_WT1_690V_G,PLL_WT2_690V_G,PLL_WT3_690V_G,GG_01,GG_02
0.735038,0.999202,0.999195,0.999195,0.999249,0.999353,0.999387
0.735738,0.999260,0.999392,0.999392,0.999399,0.999353,0.999387
0.736440,0.999221,0.999224,0.999224,0.999217,0.999354,0.999387
0.737141,0.999183,0.999116,0.999116,0.999136,0.999354,0.999388
0.737886,0.999214,0.999254,0.999254,0.999246,0.999354,0.999388
0.738548,0.999282,0.999345,0.999345,0.999369,0.999355,0.999389
0.739275,0.999173,0.999265,0.999265,0.999311,0.999355,0.999389
0.740020,0.999052,0.999290,0.999290,0.999282,0.999355,0.999389
0.740728,0.999214,0.999187,0.999187,0.999175,0.999356,0.999390
0.741439,0.999146,0.999130,0.999130,0.999176,0.999356,0.999390
0.742135,0.999258,0.999402,0.999402,0.999413,0.999356,0.999390
0.742815,0.999235,0.999263,0.999263,0.999309,0.999356,0.999391
0.743531,0.999171,0.999161,0.999161,0.999150,0.999357,0.999391
0.744270,0.999213,0.999256,0.999256,0.999241,0.999357,0.999392
0.744970,0.999281,0.999298,0.999298,0.999306,0.999357,0.999392
0.745665,0.999226,0.999253,0.999253,0.999308,0.999357,0.999392
0.746381,0.999082,0.999353,0.999353,0.999345,0.999358,0.999393
0.747099,0.999166,0.999171,0.999171,0.999170,0.999358,0.999393
0.747810,0.999140,0.999109,0.999109,0.999128,0.999358,0.999393
0.748533,0.999244,0.999362,0.999362,0.999395,0.999359,0.999394
0.749212,0.999256,0.999340,0.999340,0.999388,0.999359,0.999394
0.749940,0.999189,0.999184,0.999184,0.999187,0.999359,0.999395
0.750667,0.999192,0.999177,0.999177,0.999153,0.999359,0.999395
0.751379,0.999289,0.999305,0.999305,0.999319,0.999360,0.999396
0.752134,0.999260,0.999283,0.999283,0.999329,0.999360,0.999396
0.752847,0.999120,0.999345,0.999345,0.999334,0.999360,0.999396
0.753514,0.999118,0.999254,0.999254,0.999257,0.999361,0.999397
0.754259,0.999186,0.999099,0.999099,0.999105,0.999361,0.999397
0.754923,0.999233,0.999340,0.999340,0.999370,0.999361,0.999398
0.755632,0.999273,0.999386,0.999386,0.999422,0.999362,0.999398
0.756335,0.999214,0.999230,0.999230,0.999258,0.999362,0.999398
0.757041,0.999186,0.999242,0.999242,0.999189,0.999362,0.999399
0.757782,0.999278,0.999273,0.999273,0.999271,0.999363,0.999399
0.758466,0.999270,0.999197,0.999197,0.999234,0.999363,0.999399
0.759170,0.999194,0.999371,0.999371,0.999379,0.999363,0.999400
0.759879,0.999134,0.999254,0.999254,0.999275,0.999364,0.999400
0.760600,0.999125,0.999085,0.999085,0.999090,0.999364,0.999400
0.761325,0.999212,0.999279,0.999279,0.999304,0.999364,0.999401
0.762022,0.999258,0.999410,0.999410,0.999450,0.999365,0.999401
0.762721,0.999227,0.999262,0.999262,0.999313,0.999365,0.999402
0.763428,0.999255,0.999328,0.999328,0.999269,0.999365,0.999402
0.764130,0.999204,0.999201,0.999201,0.999195,0.999365,0.999402
0.764884,0.999278,0.999155,0.999155,0.999197,0.999366,0.999403
0.765565,0.999251,0.999351,0.999351,0.999367,0.999366,0.999403
0.766279,0.999145,0.999312,0.999312,0.999345,0.999366,0.999403
0.766968,0.999094,0.999105,0.999105,0.999133,0.999367,0.999404
0.767687,0.999236,0.999252,0.999252,0.999241,0.999367,0.999404
0.768426,0.999212,0.999390,0.999390,0.999431,0.999367,0.999405
0.769122,0.999261,0.999300,0.999300,0.999356,0.999367,0.999405
0.769844,0.999254,0.999317,0.999317,0.999273,0.999368,0.999405
0.770558,0.999212,0.999228,0.999228,0.999226,0.999368,0.999406
0.771313,0.999234,0.999179,0.999179,0.999187,0.999368,0.999406
0.772028,0.999290,0.999261,0.999261,0.999299,0.999369,0.999406
0.772680,0.999199,0.999386,0.999386,0.999411,0.999369,0.999407
0.773368,0.999076,0.999150,0.999150,0.999193,0.999369,0.999407
0.774092,0.999237,0.999224,0.999224,0.999201,0.999370,0.999408
0.774785,0.999173,0.999363,0.999363,0.999380,0.999370,0.999408
0.775519,0.999278,0.999317,0.999317,0.999364,0.999370,0.999408
0.776248,0.999269,0.999353,0.999353,0.999332,0.999371,0.999409
0.776941,0.999210,0.999248,0.999248,0.999244,0.999371,0.999409
0.777710,0.999214,0.999203,0.999203,0.999209,0.999371,0.999410
0.778373,0.999316,0.999161,0.999161,0.999192,0.999372,0.999410
0.779119,0.999246,0.999403,0.999403,0.999431,0.999372,0.999410
0.779772,0.999088,0.999209,0.999209,0.999257,0.999372,0.999411
0.780530,0.999194,0.999185,0.999185,0.999174,0.999373,0.999411
0.781269,0.999198,0.999313,0.999313,0.999315,0.999373,0.999411
0.781946,0.999266,0.999402,0.999402,0.999428,0.999374,0.999412
0.782661,0.999261,0.999307,0.999307,0.999329,0.999374,0.999412
0.783340,0.999244,0.999315,0.999315,0.999295,0.999374,0.999412
0.784086,0.999194,0.999191,0.999191,0.999191,0.999375,0.999413
0.784839,0.999304,0.999146,0.999146,0.999173,0.999375,0.999413
0.785520,0.999278,0.999414,0.999414,0.999433,0.999375,0.999413
0.786176,0.999137,0.999280,0.999280,0.999345,0.999375,0.999414
0.786904,0.999163,0.999191,0.999191,0.999198,0.999376,0.999414
0.787640,0.999184,0.999319,0.999319,0.999298,0.999376,0.999414
0.788357,0.999240,0.999363,0.999363,0.999377,0.999376,0.999415
0.789067,0.999276,0.999295,0.999295,0.999338,0.999377,0.999415
0.789760,0.999280,0.999360,0.999360,0.999338,0.999377,0.999416
0.790497,0.999169,0.999201,0.999201,0.999198,0.999377,0.999416
0.791212,0.999306,0.999123,0.999123,0.999140,0.999378,0.999416
0.791929,0.999291,0.999350,0.999350,0.999381,0.999378,0.999417
0.792638,0.999199,0.999369,0.999369,0.999404,0.999378,0.999417
0.793340,0.999150,0.999200,0.999200,0.999245,0.999379,0.999417
0.794068,0.999183,0.999271,0.999271,0.999239,0.999379,0.999418
0.794760,0.999210,0.999360,0.999360,0.999357,0.999379,0.999418
0.795465,0.999290,0.999296,0.999296,0.999350,0.999380,0.999419
0.796161,0.999301,0.999415,0.999415,0.999402,0.999380,0.999419
0.796877,0.999184,0.999223,0.999223,0.999210,0.999381,0.999419
0.797601,0.999296,0.999119,0.999119,0.999129,0.999381,0.999420
0.798322,0.999284,0.999341,0.999341,0.999352,0.999381,0.999420
0.799016,0.999268,0.999385,0.999385,0.999439,0.999382,0.999420
0.799716,0.999174,0.999291,0.999291,0.999305,0.999382,0.999421
0.800417,0.999117,0.999304,0.999304,0.999291,0.999382,0.999421
0.801133,0.999256,0.999286,0.999286,0.999273,0.999383,0.999421
0.801840,0.999259,0.999236,0.999236,0.999288,0.999383,0.999422
0.802519,0.999279,0.999428,0.999428,0.999450,0.999384,0.999422
0.803160,0.999292,0.999228,0.999228,0.999239,0.999384,0.999422
0.803934,0.999224,0.999215,0.999215,0.999212,0.999384,0.999423
0.804675,0.999287,0.999294,0.999294,0.999295,0.999385,0.999423
0.805357,0.999311,0.999403,0.999403,0.999436,0.999385,0.999423
0.806062,0.999210,0.999321,0.999321,0.999346,0.999385,0.999424
0.806740,0.999116,0.999324,0.999324,0.999329,0.999386,0.999424
0.807491,0.999255,0.999213,0.999213,0.999199,0.999386,0.999424
0.808224,0.999193,0.999208,0.999208,0.999254,0.999386,0.999425
0.808920,0.999305,0.999450,0.999450,0.999473,0.999387,0.999425
0.809567,0.999293,0.999286,0.999286,0.999327,0.999387,0.999426
0.810314,0.999212,0.999186,0.999186,0.999180,0.999387,0.999426
0.811069,0.999267,0.999306,0.999306,0.999293,0.999388,0.999426
0.811761,0.999330,0.999367,0.999367,0.999376,0.999388,0.999427
0.812462,0.999265,0.999318,0.999318,0.999365,0.999388,0.999427
0.813140,0.999152,0.999375,0.999375,0.999381,0.999389,0.999427
0.813874,0.999196,0.999179,0.999179,0.999182,0.999389,0.999428
0.814609,0.999196,0.999194,0.999194,0.999215,0.999389,0.999428
0.815320,0.999300,0.999426,0.999426,0.999446,0.999390,0.999428
0.815962,0.999310,0.999376,0.999376,0.999425,0.999390,0.999429
0.816715,0.999226,0.999227,0.999227,0.999211,0.999391,0.999429
0.817459,0.999268,0.999298,0.999298,0.999280,0.999391,0.999429
0.818160,0.999312,0.999339,0.999339,0.999323,0.999391,0.999430
0.818864,0.999319,0.999308,0.999308,0.999368,0.999392,0.999430
0.819539,0.999201,0.999422,0.999422,0.999425,0.999392,0.999430
0.820241,0.999153,0.999259,0.999259,0.999260,0.999393,0.999431
0.821002,0.999206,0.999158,0.999158,0.999165,0.999393,0.999431
0.821715,0.999297,0.999434,0.999434,0.999477,0.999394,0.999432
0.822355,0.999311,0.999388,0.999388,0.999445,0.999394,0.999432
0.823060,0.999253,0.999309,0.999309,0.999284,0.999394,0.999432
0.823814,0.999274,0.999325,0.999325,0.999302,0.999395,0.999432
0.824530,0.999298,0.999258,0.999258,0.999257,0.999395,0.999433
0.825262,0.999318,0.999241,0.999241,0.999299,0.999395,0.999433
0.825939,0.999257,0.999421,0.999421,0.999441,0.999396,0.999434
0.826640,0.999120,0.999252,0.999252,0.999271,0.999396,0.999434
0.827359,0.999210,0.999168,0.999168,0.999176,0.999396,0.999434
0.828113,0.999245,0.999321,0.999321,0.999340,0.999397,0.999435
0.828820,0.999317,0.999458,0.999458,0.999503,0.999397,0.999435
0.829520,0.999264,0.999289,0.999289,0.999338,0.999398,0.999435
0.830241,0.999266,0.999315,0.999315,0.999248,0.999398,0.999436
0.830988,0.999298,0.999328,0.999328,0.999319,0.999398,0.999436
0.831715,0.999309,0.999225,0.999225,0.999261,0.999399,0.999436
0.832366,0.999297,0.999399,0.999399,0.999413,0.999399,0.999437
0.833060,0.999166,0.999322,0.999322,0.999350,0.999399,0.999437
0.833737,0.999160,0.999184,0.999184,0.999210,0.999400,0.999437
0.834486,0.999277,0.999315,0.999315,0.999307,0.999400,0.999438
0.835237,0.999275,0.999432,0.999432,0.999468,0.999401,0.999438
0.835923,0.999308,0.999355,0.999355,0.999401,0.999401,0.999438
0.836635,0.999317,0.999372,0.999372,0.999318,0.999401,0.999439
0.837341,0.999264,0.999246,0.999246,0.999242,0.999402,0.999439
0.838085,0.999292,0.999245,0.999245,0.999256,0.999402,0.999439
0.838831,0.999332,0.999338,0.999338,0.999359,0.999403,0.999440
0.839477,0.999230,0.999412,0.999412,0.999443,0.999403,0.999440
0.840159,0.999135,0.999230,0.999230,0.999255,0.999404,0.999440
0.840912,0.999284,0.999270,0.999270,0.999257,0.999404,0.999441
0.841622,0.999249,0.999468,0.999468,0.999480,0.999404,0.999441
0.842278,0.999324,0.999330,0.999330,0.999380,0.999405,0.999441
0.843018,0.999338,0.999415,0.999415,0.999397,0.999405,0.999442
0.843713,0.999222,0.999285,0.999285,0.999279,0.999406,0.999442
0.844467,0.999318,0.999202,0.999202,0.999215,0.999406,0.999442
0.845171,0.999343,0.999295,0.999295,0.999321,0.999406,0.999443
0.845861,0.999279,0.999422,0.999422,0.999471,0.999407,0.999443
0.846534,0.999185,0.999278,0.999278,0.999318,0.999407,0.999443
0.847286,0.999229,0.999255,0.999255,0.999211,0.999408,0.999444
0.847984,0.999220,0.999397,0.999397,0.999415,0.999408,0.999444
0.848717,0.999323,0.999351,0.999351,0.999398,0.999408,0.999444
0.849424,0.999337,0.999418,0.999418,0.999415,0.999409,0.999445
0.850087,0.999243,0.999317,0.999317,0.999294,0.999409,0.999445
0.850841,0.999295,0.999178,0.999178,0.999182,0.999409,0.999445
0.851531,0.999330,0.999281,0.999281,0.999304,0.999410,0.999446
0.852235,0.999331,0.999452,0.999452,0.999497,0.999410,0.999446
0.852920,0.999233,0.999329,0.999329,0.999369,0.999410,0.999446
0.853623,0.999149,0.999351,0.999351,0.999327,0.999411,0.999447
0.854331,0.999281,0.999311,0.999311,0.999290,0.999411,0.999447
0.855073,0.999283,0.999270,0.999270,0.999332,0.999412,0.999447
0.855813,0.999355,0.999454,0.999454,0.999450,0.999412,0.999448
0.856481,0.999272,0.999366,0.999366,0.999358,0.999413,0.999448
0.857199,0.999295,0.999166,0.999166,0.999171,0.999413,0.999448
0.857930,0.999296,0.999276,0.999276,0.999293,0.999414,0.999449
0.858662,0.999376,0.999445,0.999445,0.999468,0.999414,0.999449
0.859326,0.999289,0.999362,0.999362,0.999417,0.999414,0.999449
0.860037,0.999146,0.999401,0.999401,0.999364,0.999415,0.999450
0.860741,0.999267,0.999288,0.999288,0.999275,0.999415,0.999450
0.861469,0.999276,0.999236,0.999236,0.999279,0.999416,0.999450
0.862136,0.999334,0.999447,0.999447,0.999458,0.999416,0.999451
0.862822,0.999340,0.999383,0.999383,0.999415,0.999417,0.999451
0.863540,0.999286,0.999226,0.999226,0.999231,0.999417,0.999451
0.864270,0.999275,0.999321,0.999321,0.999301,0.999418,0.999452
0.864975,0.999375,0.999401,0.999401,0.999407,0.999418,0.999452
0.865677,0.999333,0.999336,0.999336,0.999394,0.999418,0.999452
0.866379,0.999199,0.999436,0.999436,0.999442,0.999419,0.999453
0.867085,0.999237,0.999267,0.999267,0.999264,0.999419,0.999453
0.867807,0.999227,0.999193,0.999193,0.999207,0.999419,0.999453
0.868533,0.999333,0.999432,0.999432,0.999469,0.999420,0.999454
0.869213,0.999346,0.999423,0.999423,0.999479,0.999420,0.999454
0.869883,0.999278,0.999297,0.999297,0.999293,0.999421,0.999454
0.870641,0.999276,0.999314,0.999314,0.999272,0.999421,0.999455
0.871374,0.999373,0.999370,0.999370,0.999371,0.999421,0.999455
0.872065,0.999351,0.999295,0.999295,0.999349,0.999422,0.999455
0.872738,0.999268,0.999460,0.999460,0.999478,0.999422,0.999456
0.873467,0.999185,0.999282,0.999282,0.999295,0.999423,0.999456
0.874197,0.999236,0.999184,0.999184,0.999183,0.999423,0.999456
0.874931,0.999295,0.999376,0.999376,0.999411,0.999423,0.999457
0.875665,0.999373,0.999505,0.999505,0.999531,0.999424,0.999457
0.876351,0.999336,0.999317,0.999317,0.999362,0.999424,0.999457
0.877085,0.999247,0.999264,0.999264,0.999221,0.999425,0.999458
0.877795,0.999368,0.999395,0.999395,0.999396,0.999425,0.999458
0.878526,0.999360,0.999361,0.999361,0.999360,0.999426,0.999458
0.879241,0.999303,0.999401,0.999401,0.999422,0.999426,0.999459
0.879916,0.999225,0.999391,0.999391,0.999407,0.999427,0.999459
0.880669,0.999265,0.999250,0.999250,0.999254,0.999427,0.999460
0.881410,0.999254,0.999274,0.999274,0.999302,0.999428,0.999460
0.882063,0.999358,0.999514,0.999514,0.999545,0.999428,0.999460
0.882728,0.999355,0.999362,0.999362,0.999423,0.999428,0.999460
0.883467,0.999288,0.999333,0.999333,0.999266,0.999429,0.999461
0.884198,0.999348,0.999380,0.999380,0.999374,0.999429,0.999461
0.884939,0.999334,0.999308,0.999308,0.999311,0.999430,0.999462
0.885646,0.999356,0.999366,0.999366,0.999404,0.999430,0.999462
0.886280,0.999258,0.999430,0.999430,0.999475,0.999431,0.999462
0.886992,0.999169,0.999213,0.999213,0.999218,0.999431,0.999462
0.887730,0.999299,0.999290,0.999290,0.999305,0.999431,0.999463
0.888472,0.999324,0.999472,0.999472,0.999510,0.999432,0.999463
0.889138,0.999357,0.999405,0.999405,0.999460,0.999432,0.999463
0.889847,0.999341,0.999408,0.999408,0.999364,0.999433,0.999464
0.890541,0.999301,0.999342,0.999342,0.999324,0.999433,0.999464
0.891286,0.999327,0.999243,0.999243,0.999254,0.999433,0.999464
0.892020,0.999385,0.999333,0.999333,0.999365,0.999434,0.999465
0.892675,0.999299,0.999453,0.999453,0.999486,0.999434,0.999465
0.893353,0.999197,0.999270,0.999270,0.999319,0.999434,0.999465
0.894094,0.999296,0.999291,0.999291,0.999257,0.999435,0.999466
0.894787,0.999260,0.999414,0.999414,0.999443,0.999435,0.999466
0.895535,0.999371,0.999435,0.999435,0.999476,0.999436,0.999467
0.896250,0.999365,0.999433,0.999433,0.999417,0.999436,0.999467
0.896932,0.999316,0.999349,0.999349,0.999335,0.999437,0.999467
0.897686,0.999299,0.999264,0.999264,0.999267,0.999437,0.999468
0.898374,0.999406,0.999273,0.999273,0.999291,0.999438,0.999468
0.899080,0.999351,0.999509,0.999509,0.999536,0.999438,0.999468
0.899750,0.999225,0.999323,0.999323,0.999390,0.999439,0.999469
0.900469,0.999275,0.999299,0.999299,0.999261,0.999439,0.999469
0.901193,0.999284,0.999487,0.999487,0.999475,0.999440,0.999469
0.901862,0.999345,0.999337,0.999337,0.999381,0.999440,0.999470
0.902538,0.999383,0.999498,0.999498,0.999500,0.999440,0.999470
0.903259,0.999345,0.999336,0.999336,0.999327,0.999441,0.999470
0.903959,0.999312,0.999202,0.999202,0.999219,0.999441,0.999471
0.904713,0.999338,0.999367,0.999367,0.999367,0.999442,0.999471
0.905359,0.999402,0.999488,0.999488,0.999516,0.999442,0.999471
0.906061,0.999298,0.999394,0.999394,0.999418,0.999443,0.999472
0.906740,0.999201,0.999405,0.999405,0.999412,0.999443,0.999472
0.907493,0.999307,0.999320,0.999320,0.999311,0.999443,0.999472
0.908260,0.999276,0.999266,0.999266,0.999316,0.999444,0.999473
0.908920,0.999379,0.999508,0.999508,0.999525,0.999444,0.999473
0.909561,0.999370,0.999361,0.999361,0.999426,0.999445,0.999473
0.910291,0.999289,0.999296,0.999296,0.999262,0.999445,0.999474
0.911059,0.999359,0.999389,0.999389,0.999377,0.999445,0.999474
0.911758,0.999391,0.999404,0.999404,0.999405,0.999446,0.999474
0.912462,0.999359,0.999378,0.999378,0.999423,0.999446,0.999475
0.913120,0.999256,0.999447,0.999447,0.999465,0.999447,0.999475
0.913859,0.999239,0.999253,0.999253,0.999254,0.999447,0.999475
0.914608,0.999283,0.999267,0.999267,0.999287,0.999447,0.999476
0.915317,0.999369,0.999482,0.999482,0.999511,0.999448,0.999476
0.915959,0.999389,0.999443,0.999443,0.999506,0.999448,0.999476
0.916685,0.999303,0.999321,0.999321,0.999293,0.999449,0.999477
0.917459,0.999343,0.999353,0.999353,0.999334,0.999449,0.999477
0.918160,0.999387,0.999385,0.999385,0.999376,0.999450,0.999478
0.918863,0.999397,0.999351,0.999351,0.999401,0.999450,0.999478
0.919537,0.999301,0.999508,0.999508,0.999513,0.999451,0.999478
0.920239,0.999203,0.999290,0.999290,0.999297,0.999451,0.999479
0.920959,0.999309,0.999257,0.999257,0.999271,0.999452,0.999479
0.921668,0.999357,0.999537,0.999537,0.999563,0.999452,0.999479
0.922334,0.999392,0.999434,0.999434,0.999470,0.999452,0.999480
0.923039,0.999404,0.999470,0.999470,0.999445,0.999453,0.999480
0.923724,0.999291,0.999336,0.999336,0.999319,0.999453,0.999480
0.924467,0.999364,0.999270,0.999270,0.999279,0.999454,0.999481
0.925172,0.999413,0.999343,0.999343,0.999370,0.999454,0.999481
0.925861,0.999354,0.999490,0.999490,0.999535,0.999455,0.999481
0.926534,0.999269,0.999326,0.999326,0.999383,0.999455,0.999482
0.927265,0.999276,0.999344,0.999344,0.999307,0.999455,0.999482
0.927986,0.999281,0.999454,0.999454,0.999468,0.999456,0.999482
0.928717,0.999384,0.999392,0.999392,0.999438,0.999456,0.999483
0.929412,0.999398,0.999473,0.999473,0.999475,0.999457,0.999483
0.930083,0.999316,0.999372,0.999372,0.999355,0.999457,0.999483
0.930795,0.999361,0.999221,0.999221,0.999226,0.999457,0.999484
0.931524,0.999382,0.999348,0.999348,0.999371,0.999458,0.999484
0.932220,0.999406,0.999512,0.999512,0.999554,0.999458,0.999485
0.932935,0.999301,0.999368,0.999368,0.999439,0.999459,0.999485
0.933640,0.999246,0.999367,0.999367,0.999327,0.999459,0.999485
0.934390,0.999299,0.999416,0.999416,0.999400,0.999460,0.999486
0.935115,0.999358,0.999374,0.999374,0.999416,0.999460,0.999486
0.935831,0.999414,0.999464,0.999464,0.999482,0.999460,0.999486
0.936480,0.999343,0.999427,0.999427,0.999422,0.999461,0.999487
0.937188,0.999363,0.999268,0.999268,0.999270,0.999461,0.999487
0.937983,0.999400,0.999340,0.999340,0.999354,0.999462,0.999488
0.938681,0.999425,0.999490,0.999490,0.999510,0.999462,0.999488
0.939358,0.999333,0.999445,0.999445,0.999517,0.999463,0.999488
0.940059,0.999254,0.999420,0.999420,0.999381,0.999463,0.999489
0.940759,0.999290,0.999374,0.999374,0.999371,0.999464,0.999489
0.941480,0.999364,0.999331,0.999331,0.999366,0.999464,0.999489
0.942214,0.999401,0.999476,0.999476,0.999482,0.999465,0.999490
0.942862,0.999394,0.999478,0.999478,0.999500,0.999465,0.999490
0.943541,0.999372,0.999288,0.999288,0.999294,0.999465,0.999490
0.944312,0.999321,0.999338,0.999338,0.999330,0.999466,0.999491
0.945033,0.999449,0.999488,0.999488,0.999487,0.999466,0.999491
0.945678,0.999403,0.999399,0.999399,0.999452,0.999467,0.999492
0.946360,0.999289,0.999500,0.999500,0.999500,0.999467,0.999492
0.947068,0.999273,0.999318,0.999318,0.999330,0.999468,0.999492
0.947804,0.999292,0.999252,0.999252,0.999263,0.999468,0.999493
0.948522,0.999392,0.999486,0.999486,0.999522,0.999468,0.999493
0.949213,0.999410,0.999487,0.999487,0.999545,0.999469,0.999493
0.949881,0.999349,0.999368,0.999368,0.999362,0.999469,0.999494
0.950641,0.999354,0.999392,0.999392,0.999353,0.999470,0.999494
0.951360,0.999427,0.999423,0.999423,0.999419,0.999470,0.999494
0.952062,0.999418,0.999350,0.999350,0.999411,0.999470,0.999495
0.952738,0.999345,0.999516,0.999516,0.999527,0.999471,0.999495
0.953459,0.999242,0.999347,0.999347,0.999363,0.999471,0.999496
0.954195,0.999303,0.999244,0.999244,0.999246,0.999472,0.999496
0.954914,0.999365,0.999442,0.999442,0.999472,0.999472,0.999496
0.955619,0.999429,0.999545,0.999545,0.999589,0.999472,0.999497
0.956278,0.999374,0.999400,0.999400,0.999420,0.999473,0.999497
0.957023,0.999377,0.999405,0.999405,0.999367,0.999473,0.999497
0.957731,0.999371,0.999391,0.999391,0.999381,0.999474,0.999498
0.958467,0.999444,0.999344,0.999344,0.999385,0.999474,0.999498
0.959167,0.999397,0.999514,0.999514,0.999520,0.999475,0.999499
0.959839,0.999258,0.999398,0.999398,0.999424,0.999475,0.999499
0.960536,0.999304,0.999261,0.999261,0.999294,0.999476,0.999499
0.961284,0.999369,0.999451,0.999451,0.999441,0.999476,0.999500
0.961951,0.999392,0.999541,0.999541,0.999553,0.999477,0.999500
0.962662,0.999412,0.999454,0.999454,0.999474,0.999477,0.999501
0.963340,0.999391,0.999454,0.999454,0.999437,0.999477,0.999501
0.964100,0.999339,0.999337,0.999337,0.999332,0.999478,0.999501
0.964839,0.999463,0.999235,0.999235,0.999257,0.999478,0.999502
0.965518,0.999434,0.999532,0.999532,0.999557,0.999479,0.999502
0.966156,0.999328,0.999430,0.999430,0.999516,0.999479,0.999503
0.966859,0.999281,0.999414,0.999414,0.999372,0.999480,0.999503
0.967601,0.999315,0.999419,0.999419,0.999414,0.999480,0.999503
0.968332,0.999383,0.999393,0.999393,0.999421,0.999480,0.999504
0.969034,0.999427,0.999464,0.999464,0.999492,0.999481,0.999504
0.969679,0.999381,0.999478,0.999478,0.999495,0.999481,0.999504
0.970376,0.999400,0.999287,0.999287,0.999277,0.999482,0.999505
0.971130,0.999363,0.999339,0.999339,0.999357,0.999482,0.999505
0.971878,0.999449,0.999479,0.999479,0.999507,0.999482,0.999506
0.972543,0.999402,0.999468,0.999468,0.999540,0.999483,0.999506
0.973252,0.999267,0.999475,0.999475,0.999444,0.999483,0.999506
0.973941,0.999297,0.999386,0.999386,0.999382,0.999484,0.999507
0.974686,0.999392,0.999371,0.999371,0.999379,0.999484,0.999507
0.975436,0.999406,0.999414,0.999414,0.999459,0.999484,0.999508
0.976075,0.999409,0.999545,0.999545,0.999567,0.999485,0.999508
0.976766,0.999422,0.999320,0.999320,0.999321,0.999485,0.999508
0.977532,0.999341,0.999310,0.999310,0.999320,0.999486,0.999509
0.978260,0.999450,0.999454,0.999454,0.999469,0.999486,0.999509
0.978938,0.999445,0.999487,0.999487,0.999530,0.999487,0.999510
0.979647,0.999319,0.999509,0.999509,0.999497,0.999487,0.999510
0.980314,0.999302,0.999396,0.999396,0.999408,0.999487,0.999510
0.981069,0.999363,0.999293,0.999293,0.999298,0.999488,0.999511
0.981732,0.999395,0.999454,0.999454,0.999477,0.999488,0.999511
0.982433,0.999455,0.999554,0.999554,0.999592,0.999489,0.999512
0.983118,0.999378,0.999399,0.999399,0.999424,0.999489,0.999512
0.983819,0.999374,0.999390,0.999390,0.999341,0.999490,0.999512
0.984582,0.999454,0.999437,0.999437,0.999436,0.999490,0.999513
0.985262,0.999453,0.999341,0.999341,0.999379,0.999491,0.999513
0.985939,0.999405,0.999552,0.999552,0.999562,0.999491,0.999514
0.986640,0.999269,0.999388,0.999388,0.999410,0.999491,0.999514
0.987359,0.999334,0.999287,0.999287,0.999303,0.999492,0.999514
0.988085,0.999391,0.999451,0.999451,0.999460,0.999492,0.999515
0.988763,0.999428,0.999574,0.999574,0.999615,0.999493,0.999515
0.989473,0.999415,0.999440,0.999440,0.999462,0.999493,0.999516
0.990208,0.999436,0.999474,0.999474,0.999441,0.999493,0.999516
0.990912,0.999342,0.999384,0.999384,0.999375,0.999494,0.999516
0.991661,0.999480,0.999294,0.999294,0.999336,0.999494,0.999517
0.992335,0.999448,0.999549,0.999549,0.999563,0.999495,0.999517
0.992976,0.999304,0.999426,0.999426,0.999493,0.999495,0.999518
0.993704,0.999330,0.999342,0.999342,0.999350,0.999495,0.999518
0.994469,0.999361,0.999438,0.999438,0.999414,0.999496,0.999518
0.995161,0.999401,0.999548,0.999548,0.999571,0.999496,0.999519
0.995868,0.999443,0.999451,0.999451,0.999490,0.999497,0.999519
0.996610,0.999433,0.999496,0.999496,0.999492,0.999497,0.999520
0.997297,0.999333,0.999355,0.999355,0.999341,0.999497,0.999520
0.998040,0.999464,0.999265,0.999265,0.999285,0.999498,0.999520
0.998729,0.999462,0.999522,0.999522,0.999548,0.999498,0.999521
0.999371,0.999371,0.999506,0.999506,0.999565,0.999499,0.999521
1.000082,0.999332,0.999400,0.999400,0.999396,0.999499,0.999522
1.000804,0.999318,0.999556,0.999556,0.999545,0.999498,0.999520
1.001531,0.999348,0.999388,0.999388,0.999379,0.999494,0.999517
1.002264,0.999358,0.999366,0.999366,0.999415,0.999489,0.999512
1.002938,0.999333,0.999541,0.999541,0.999530,0.999484,0.999508
1.003668,0.999210,0.999224,0.999224,0.999204,0.999479,0.999502
1.004402,0.999242,0.999194,0.999194,0.999214,0.999473,0.999497
1.005122,0.999256,0.999342,0.999342,0.999365,0.999467,0.999491
1.005765,0.999216,0.999393,0.999393,0.999453,0.999462,0.999486
1.006464,0.999111,0.999303,0.999303,0.999321,0.999456,0.999481
1.007194,0.999068,0.999322,0.999322,0.999333,0.999451,0.999476
1.007930,0.999173,0.999253,0.999253,0.999264,0.999445,0.999470
1.008637,0.999178,0.999236,0.999236,0.999311,0.999440,0.999465
1.009337,0.999194,0.999418,0.999418,0.999459,0.999434,0.999460
1.010013,0.999202,0.999217,0.999217,0.999246,0.999429,0.999455
1.010734,0.999142,0.999156,0.999156,0.999177,0.999423,0.999449
1.011485,0.999206,0.999283,0.999283,0.999302,0.999418,0.999444
1.012163,0.999245,0.999383,0.999383,0.999442,0.999412,0.999439
1.012876,0.999151,0.999295,0.999295,0.999347,0.999407,0.999434
1.013588,0.999058,0.999330,0.999330,0.999339,0.999402,0.999429
1.014292,0.999215,0.999173,0.999173,0.999193,0.999397,0.999424
1.015020,0.999143,0.999199,0.999199,0.999259,0.999391,0.999419
1.015720,0.999265,0.999438,0.999438,0.999480,0.999386,0.999414
